Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22116.6,4036.1,0.8817,11.6349,12.2606,0.9726,1,4.0468,3.7518,150.2027,43.5746,0.9941,1,14.0391,13.7097,0.0775,0.2898,0.2982,0.0649,0.4029,0.0594,0.0748,0.0595,-0.0387,0.4819,0.0635,0.1012,0.0702,-0.0032,0.4819,0.0946,0.0912,0.0656,-0.0387,0.4819,0.0852,0.1479,0.1521,-0.0284,0.229,0.0393,0.0838,0.0715,-0.015,0.2486,0.0509,0.1131,0.0945,0,0.2486,0.0651,0.0887,0.0751,-0.0284,0.2486,0.0529
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21838.9,4124.1,0.8708,19.2653,15.8097,0.9686,1,5.349,4.6329,175.415,47.1171,0.9929,1,15.3409,14.5619,0.1098,0.319,0.326,0.1422,0.518,0.0844,0.1183,0.0928,-0.0989,0.6576,0.1212,0.0501,0.0114,-0.0542,0.3271,0.0806,0.1406,0.1133,-0.0989,0.6576,0.1335,0.2171,0.2235,0.0593,0.3708,0.0579,0.1239,0.1399,-0.1186,0.3946,0.0909,0.0828,0.0546,-0.0333,0.3241,0.0875,0.1343,0.1494,-0.1186,0.3946,0.0926
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21947.6,4183.6,0.8634,10.6696,11.8364,0.957,1,4.1324,3.344,146.9332,43.1323,0.9925,1,14.1314,13.2938,0.0726,0.356,0.3479,0.1846,0.5578,0.0796,0.0866,0.0685,-0.1039,0.7224,0.0992,0.0935,0.0743,-0.0553,0.4009,0.0962,0.106,0.0767,-0.1039,0.7224,0.1202,0.1436,0.1715,-0.0594,0.3124,0.1043,0.1091,0.1132,-0.2333,0.4207,0.0753,0.0929,0.0958,-0.0689,0.2492,0.0731,0.1116,0.1149,-0.2333,0.4207,0.0782
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21951.6,4077.2,0.8612,14.4491,14.0932,0.9142,1,5.2729,3.6602,162.2724,45.4213,0.9884,1,15.2728,13.5747,0.089,0.4995,0.5271,0.0627,0.8693,0.1488,0.0971,0.0545,-0.1173,0.5874,0.1239,0.1185,0.0744,-0.0579,0.5874,0.1385,0.1329,0.0691,-0.1173,0.8693,0.1705,0.1631,0.1892,-0.1466,0.4312,0.1106,0.1294,0.1261,-0.0379,0.4045,0.0732,0.1256,0.1297,-0.0048,0.2494,0.0585,0.1324,0.1292,-0.1466,0.4312,0.0778
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22051.2,4117.9,0.8592,15.9909,14.6724,0.9334,1,5.4322,3.7915,166.6051,45.9933,0.9897,1,15.4312,13.7634,0.096,0.34,0.3361,0.1224,0.5452,0.0691,0.1083,0.095,-0.0349,0.5319,0.0977,0.0883,0.0237,-0.0349,0.486,0.1161,0.1305,0.1074,-0.0349,0.5452,0.1172,0.1963,0.1954,0.0551,0.4186,0.0477,0.0984,0.1149,-0.0496,0.3801,0.074,0.0634,0.0109,-0.0294,0.2481,0.0751,0.1078,0.1223,-0.0496,0.4186,0.0774
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21860.8,4135.5,0.8505,13.0685,13.2024,0.9422,1,4.7676,3.5112,156.1269,44.5031,0.9906,1,14.7412,13.4823,0.0837,0.3782,0.385,0.179,0.5882,0.0878,0.1101,0.0903,-0.0422,0.4958,0.106,0.0928,0.0712,-0.021,0.3915,0.1028,0.1322,0.1031,-0.0422,0.5882,0.128,0.2146,0.224,-0.0237,0.3372,0.0769,0.1103,0.1233,-0.0537,0.3392,0.079,0.0786,0.0575,-0.0318,0.2584,0.0815,0.1189,0.1311,-0.0537,0.3392,0.0838
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21985.2,4110.9,0.8494,12.4042,12.8247,0.9477,1,4.6462,3.5152,153.7341,44.138,0.9916,1,14.6417,13.4328,0.0807,0.5441,0.5829,0.1474,0.9045,0.1842,0.1037,0.0616,-0.1198,0.9325,0.1398,0.1569,0.0942,-0.0547,0.6999,0.1778,0.1395,0.0781,-0.1198,0.9325,0.1876,0.1651,0.1934,-0.1683,0.4409,0.1462,0.1328,0.1323,-0.17,0.4814,0.104,0.1179,0.1018,-0.092,0.4814,0.1067,0.1354,0.1366,-0.17,0.4814,0.1084
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21886.6,4081.9,0.8446,8.8591,10.8928,0.9383,1,4.0178,2.8426,140.628,42.2107,0.9918,1,14.0118,12.8002,0.063,0.4297,0.4551,0.1165,0.7275,0.1337,0.0694,0.0337,-0.0825,0.4976,0.0919,0.0627,0.0278,-0.063,0.4037,0.092,0.0924,0.0397,-0.0825,0.7275,0.1297,0.1526,0.1968,-0.1439,0.3545,0.139,0.1394,0.1384,-0.1288,0.4106,0.0901,0.1453,0.1406,-0.1288,0.4106,0.0979,0.1402,0.1403,-0.1439,0.4106,0.094
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22010.7,4153.3,0.8442,51.6294,26.4621,0.9265,1,10.1229,6.7249,261.0589,57.78,0.9826,1,20.1123,16.668,0.1978,0.2222,0.2011,0.0186,0.6376,0.1164,0.0745,0.06,-0.0898,0.4615,0.0779,0.0881,0.0699,-0.0439,0.4615,0.0982,0.1037,0.086,-0.0898,0.6376,0.1049,0.1367,0.1519,-0.2342,0.3069,0.086,0.0863,0.0874,-0.1332,0.3504,0.068,0.0815,0.0879,-0.0466,0.2691,0.0627,0.0962,0.0997,-0.2342,0.3504,0.0747
Simon_Kalteis_V19-18;#297;Ebene C - 2021-01-29 19.24.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22004.3,4143.9,0.8414,10.8977,11.9652,0.9565,1,4.2219,3.3584,147.9798,43.2763,0.9929,1,14.2108,13.2988,0.0736,0.3597,0.3731,0.0674,0.5259,0.097,0.1249,0.1164,-0.1052,0.4516,0.1005,0.0856,0.0557,-0.0675,0.3827,0.0945,0.1422,0.1261,-0.1052,0.5259,0.1175,0.1732,0.1733,0.0445,0.3446,0.0745,0.129,0.1312,-0.0198,0.348,0.0643,0.0921,0.0961,-0.0198,0.2852,0.064,0.1322,0.1327,-0.0198,0.348,0.0661
