Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,3030.2,6696.2,1479,363213.5,7439.6
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,8386.1,5968.2,329,64594.6,2209.6
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Polygon,6424.8,6763.7,313,56627,1548.2
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,5029.5,7056.4,229,55161,1342.8
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,7579.1,6318.5,251,47987,2028.4
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,8822.4,5790,232,42267.2,1664.4
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,5710,6898.6,81,38737.7,2177.1
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,7036.5,6493.3,61,29610.9,1797.5
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,7400.7,6389.7,75,25228.6,641.82
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Polygon,7115.4,6522,53,15672.7,770.42
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,4697.2,7034.2,43,14965.8,980.3
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Polygon,5807.2,6946.6,45,14784.9,669.65
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Geometry,7928.3,6110.3,59,11556.7,1018.6
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathAnnotationObject,,Image,Polygon,3677.6,6945.1,34,10474,792.73
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,Apoptosis/Necrosis,Apoptosis/Necrosis,Image,Polygon,6999.1,6590.9,0,527.62,93.95
