Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5925.6,3867.3,0.9162,34.2377,21.144,0.9624,1,7.5509,5.9883,217.1025,52.4641,0.9912,1,17.5173,15.9473,0.1577,0.4708,0.4854,-0.1322,1.0095,0.1777,0.0751,0.0472,-0.2363,0.5868,0.1149,0.1252,0.0984,-0.0414,0.4699,0.1232,0.1373,0.074,-0.2363,1.0095,0.1919,0.2843,0.354,-0.2135,0.6034,0.1963,0.1188,0.109,-0.1352,0.5513,0.0967,0.1155,0.0977,-0.0788,0.3188,0.0921,0.1448,0.1216,-0.2135,0.6034,0.1325
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5755.1,4034.7,0.9136,24.3356,17.7228,0.9736,1,6.0084,5.2478,189.973,49.0341,0.9929,1,16.0014,15.1587,0.1281,0.5592,0.5597,0.1868,0.9542,0.1387,0.064,0.0348,-0.1622,0.7184,0.0998,0.0606,0.0334,-0.0692,0.3627,0.0862,0.1272,0.0536,-0.1622,0.9542,0.196,0.3622,0.4138,-0.1681,0.8444,0.1871,0.1075,0.0916,-0.1594,0.8526,0.1077,0.0899,0.0916,-0.0712,0.2994,0.0687,0.14,0.1068,-0.1681,0.8526,0.1477
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5394.5,4231.6,0.9038,24.3632,18.4349,0.9009,1,6.9131,4.4667,193.6833,49.7512,0.9833,1,16.9116,14.4286,0.1258,0.4782,0.5365,0.0158,0.7856,0.1716,0.1119,0.0649,-0.0495,0.6184,0.1328,0.1528,0.0988,-0.009,0.6184,0.1544,0.1579,0.0908,-0.0495,0.7856,0.1839,0.3104,0.3234,0.0313,0.5234,0.106,0.1525,0.1654,-0.0051,0.3802,0.0784,0.1333,0.114,0,0.3495,0.1034,0.1723,0.1737,-0.0051,0.5234,0.0976
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5859.9,4015.5,0.8988,18.2546,15.3475,0.9739,1,5.2499,4.4278,172.1745,46.6635,0.9936,1,15.25,14.3452,0.106,0.5702,0.5715,-0.0461,1.3261,0.2383,0.0885,0.0457,-0.2731,0.7066,0.135,0.0859,0.0372,-0.0711,0.5422,0.1223,0.1393,0.0665,-0.2731,1.3261,0.2102,0.3087,0.396,-0.3215,0.8719,0.3047,0.1202,0.106,-0.1604,0.8668,0.1209,0.1299,0.1303,-0.135,0.3744,0.1041,0.1401,0.1165,-0.3215,0.8719,0.1619
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4249.9,4705.5,0.894,16.7713,14.7394,0.9701,1,4.9573,4.3945,167.7014,46.0562,0.9935,1,14.9523,14.3479,0.1,0.4362,0.4077,0.1116,0.8812,0.1488,0.1408,0.0415,-0.0653,0.8255,0.1889,0.1259,0.0007,-0.0393,0.8232,0.2042,0.1702,0.0715,-0.0653,0.8812,0.2053,0.2257,0.2578,-0.2291,0.4708,0.141,0.0906,0.0372,-0.1929,0.5504,0.1173,0.0928,0.0181,-0.0384,0.5504,0.1397,0.1041,0.0513,-0.2291,0.5504,0.1265
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6397.8,3550.3,0.8895,11.5792,12.3037,0.9612,1,4.3122,3.5203,150.4317,43.6262,0.9932,1,14.305,13.4624,0.077,0.4368,0.4551,0.1035,0.7695,0.108,0.0556,0.0123,-0.0757,0.4154,0.0874,0.0405,0.0117,-0.0183,0.3203,0.0703,0.0848,0.0164,-0.0757,0.7695,0.135,0.2785,0.3103,-0.1253,0.4035,0.1061,0.0673,0.0149,-0.1011,0.4691,0.0955,0.0546,0.0137,-0.0223,0.2879,0.0768,0.0835,0.0181,-0.1253,0.4691,0.1115
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5576.4,4202.9,0.8872,13.8815,13.5381,0.9518,1,4.7513,3.715,158.8577,44.8555,0.9922,1,14.7337,13.6795,0.0874,0.5568,0.5765,0.0429,1.0056,0.2041,0.0851,0.0412,-0.0535,0.6847,0.1187,0.1261,0.0696,-0.0389,0.6752,0.1564,0.1261,0.0585,-0.0535,1.0056,0.1848,0.25,0.3523,-0.3367,0.603,0.2384,0.1085,0.0957,-0.1717,0.5347,0.1036,0.1265,0.106,-0.1092,0.5347,0.1252,0.1208,0.1027,-0.3367,0.603,0.1277
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4163.3,4722.7,0.886,16.4001,14.6516,0.96,1,5.0523,3.9859,166.8755,45.9634,0.9926,1,15.05,13.9587,0.0983,0.5864,0.5808,0.179,1.0943,0.1563,0.0989,0.0294,-0.1427,1.071,0.1676,0.1015,0.0536,-0.1187,0.7634,0.1399,0.1465,0.0483,-0.1427,1.0943,0.2206,0.3222,0.3894,-0.1206,0.6805,0.2038,0.0852,0.0475,-0.3278,0.7565,0.1323,0.1092,0.058,-0.0835,0.5575,0.137,0.1084,0.0575,-0.3278,0.7565,0.1574
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5394.7,4212.1,0.8858,61.8549,28.437,0.9612,1,10.229,7.9197,280.9215,59.7492,0.9889,1,20.2163,17.8847,0.2202,0.181,0.1573,0.0383,0.5023,0.0828,0.112,0.073,-0.0668,0.6024,0.1235,0.1261,0.0751,-0.038,0.5607,0.1479,0.1271,0.107,-0.0668,0.6024,0.1193,0.1549,0.1504,0.0641,0.3019,0.0428,0.1259,0.1297,-0.0109,0.3612,0.0847,0.1221,0.1239,-0.0045,0.3229,0.0915,0.1322,0.1373,-0.0109,0.3612,0.0784
Simon_Kalteis_V19-18;#294;Ebene B - 2021-01-29 18.35.58.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5008.9,4411.7,0.8834,19.2967,17.3334,0.8071,0.9928,6.9727,3.575,183.2732,48.6521,0.973,0.9994,16.9644,13.545,0.1053,0.7221,0.7894,0.129,1.278,0.2694,0.1244,0.0363,-0.1684,1.1523,0.2056,0.1768,0.1152,-0.1295,0.8777,0.2152,0.1874,0.0605,-0.1684,1.278,0.2813,0.323,0.3709,-0.2562,0.9238,0.2993,0.1369,0.1104,-0.2141,0.8311,0.154,0.1191,0.0881,-0.0923,0.4302,0.1223,0.1565,0.1184,-0.2562,0.9238,0.1841
