Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,28275.9,3961.6,0.9122,19.3823,15.766,0.9799,1,5.1995,4.888,175.4074,47.0798,0.9945,1,15.194,14.8438,0.1105,0.5443,0.5983,0.0345,0.7517,0.1494,0.0792,0.0314,-0.0607,1.0318,0.1188,0.1108,0.044,-0.0415,1.0318,0.1714,0.1306,0.0494,-0.0607,1.0318,0.1905,0.2349,0.244,0.0342,0.3403,0.0672,0.1104,0.1157,-0.0374,0.3762,0.0787,0.1028,0.1108,-0.0214,0.2672,0.0742,0.1242,0.1279,-0.0374,0.3762,0.0868
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29349.2,4042.6,0.9098,21.798,16.6899,0.9834,1,5.4715,5.1418,182.4419,48.0087,0.9947,1,15.4707,15.0942,0.1195,0.5512,0.5432,0.1146,1.0886,0.143,0.088,0.0354,-0.0536,0.6973,0.1205,0.1129,0.0343,-0.0161,0.5057,0.1411,0.1432,0.0603,-0.0536,1.0886,0.1943,0.1631,0.1893,-0.1506,0.3013,0.0889,0.0863,0.0863,-0.1363,0.2989,0.0719,0.0709,0.058,-0.0227,0.2205,0.0679,0.0955,0.0982,-0.1506,0.3013,0.0782
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24333.1,3913.1,0.9075,26.3546,18.4155,0.9766,1,6.2718,5.3866,195.395,49.7208,0.9932,1,16.2722,15.3469,0.1349,0.9127,0.8984,0.1473,1.692,0.255,0.0876,0.0173,-0.1197,0.921,0.1416,0.1156,0.0207,-0.0552,0.921,0.1883,0.1987,0.0432,-0.1197,1.692,0.3247,0.2559,0.339,-0.6082,0.6489,0.274,0.0594,0.0323,-0.3593,0.4796,0.0813,0.0527,0.026,-0.1436,0.2015,0.0686,0.0858,0.0492,-0.6082,0.6489,0.1425
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29910.1,4143.9,0.9048,19.2513,15.6896,0.9828,1,5.2215,4.7579,174.8779,47.0083,0.9945,1,15.221,14.7098,0.1101,0.6517,0.6269,0.0949,1.1461,0.2,0.1384,0.0738,-0.0385,1.1667,0.1824,0.181,0.1051,-0.0339,1.1667,0.2447,0.1953,0.0996,-0.0385,1.1667,0.245,0.1764,0.1786,-0.0885,0.3962,0.0971,0.087,0.0893,-0.0204,0.4619,0.0667,0.1053,0.0999,0,0.4619,0.0795,0.0969,0.0943,-0.0885,0.4619,0.0761
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,28362.2,3877.2,0.9039,36.3525,22.3149,0.9174,1,8.263,5.6365,225.0418,53.6329,0.9831,1,18.2574,15.634,0.1615,0.7078,0.7354,0.0049,1.2952,0.217,0.0815,0.0511,-0.0725,1.0267,0.106,0.0845,0.0652,-0.0348,0.4513,0.0881,0.1821,0.0733,-0.0725,1.2952,0.2643,0.3241,0.3263,-0.0377,0.5523,0.1161,0.0865,0.0783,-0.0933,0.4202,0.066,0.0887,0.0872,0,0.2204,0.0548,0.1247,0.0955,-0.0933,0.5523,0.1159
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25029.8,3830.4,0.9017,21.9097,17.2029,0.9303,1,6.0046,5.1199,185.4102,48.539,0.9889,1,15.9995,15.0887,0.1182,0.6832,0.6779,0.1199,1.1375,0.176,0.14,0.0831,-0.0679,1.16,0.1718,0.0939,0.0547,-0.036,0.5638,0.1209,0.2043,0.106,-0.0679,1.16,0.246,0.267,0.2715,-0.0907,0.4744,0.0916,0.1287,0.1312,-0.038,0.3612,0.0695,0.105,0.1066,0,0.2738,0.0652,0.1451,0.1401,-0.0907,0.4744,0.0852
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24355.6,3780.1,0.9,17.9406,15.2886,0.9645,1,5.2721,4.474,171.621,46.608,0.9928,1,15.2655,14.3865,0.1045,0.8072,0.8263,-0.2311,2.0578,0.348,0.0957,0.0333,-0.2072,1.1298,0.1833,0.0462,0.0197,-0.056,0.2267,0.0654,0.1703,0.0491,-0.2311,2.0578,0.3004,0.2006,0.3408,-0.9983,0.683,0.326,0.0778,0.0601,-0.3993,0.5869,0.0935,0.0812,0.0712,-0.0568,0.2714,0.0678,0.0907,0.0656,-0.9983,0.683,0.1427
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29568.9,4164.3,0.898,68.1186,29.572,0.9788,1,10.1472,8.8991,293.0004,60.8819,0.9933,1,20.1282,18.8364,0.2325,0.3881,0.3734,-0.0836,0.9443,0.1737,0.1203,0.0738,-0.1137,0.8614,0.1495,0.1513,0.0912,-0.0575,0.7778,0.1756,0.1827,0.1186,-0.1137,0.9443,0.1923,0.1088,0.1104,-0.2374,0.3805,0.1052,0.0772,0.0677,-0.3487,0.526,0.0835,0.0779,0.0648,-0.0841,0.3297,0.0817,0.0846,0.0743,-0.3487,0.526,0.09
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29325.1,4069.4,0.8971,19.8038,16.1378,0.9556,1,5.6392,4.6063,177.7608,47.4644,0.9915,1,15.636,14.5671,0.1114,0.5864,0.5892,0.144,1.0511,0.1632,0.1225,0.048,-0.0337,0.8238,0.1693,0.1597,0.1365,-0.0316,0.686,0.1531,0.1737,0.0669,-0.0337,1.0511,0.2227,0.1441,0.1556,-0.2321,0.3211,0.0907,0.0553,0.0426,-0.1447,0.2906,0.0584,0.0781,0.0743,-0.0356,0.2227,0.0621,0.0651,0.0508,-0.2321,0.3211,0.0687
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29605,4022.3,0.8966,17.6908,15.33,0.946,1,5.3734,4.2633,171.3382,46.6257,0.9904,1,15.3467,14.1996,0.1032,0.6027,0.5617,0.1538,1.3339,0.2687,0.044,0.011,-0.212,0.654,0.0796,0.0442,0.0099,-0.1122,0.3398,0.0809,0.1014,0.0276,-0.212,1.3339,0.2046,0.0833,0.0874,-0.342,0.6453,0.1504,0.0629,0.0422,-0.2582,0.7517,0.0871,0.0661,0.0626,-0.1083,0.3068,0.0678,0.065,0.0459,-0.342,0.7517,0.0957
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24641.5,3749.7,0.896,11.7918,12.3893,0.9654,1,4.2388,3.6431,151.0423,43.708,0.9935,1,14.2308,13.5771,0.0781,0.5548,0.561,-0.0123,1.1058,0.1928,0.1616,0.0594,-0.1739,1.3478,0.2269,0.1545,0.0544,-0.0638,0.8335,0.2013,0.1924,0.0798,-0.1739,1.3478,0.248,0.0937,0.142,-0.3201,0.3264,0.1553,0.0561,0.0403,-0.3932,0.3615,0.0933,0.0605,0.0502,-0.101,0.2384,0.0653,0.059,0.0444,-0.3932,0.3615,0.1
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29423.3,4061.9,0.8953,22.2355,17.1805,0.9466,1,6.204,4.8198,185.3456,48.4975,0.9903,1,16.1708,14.7935,0.12,0.6998,0.6776,0.269,1.0837,0.1415,0.2213,0.1407,-0.0926,1.1469,0.2386,0.2721,0.19,-0.0536,1.0509,0.2686,0.2791,0.1947,-0.0926,1.1469,0.2771,0.2154,0.2495,-0.2407,0.4574,0.1309,0.0744,0.0529,-0.2705,0.4243,0.0954,0.1009,0.0821,-0.231,0.3529,0.0969,0.0915,0.0677,-0.2705,0.4574,0.1104
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25281.9,3786.5,0.8951,12.1309,12.554,0.9672,1,4.1794,3.692,152.2819,43.8823,0.9938,1,14.1774,13.6343,0.0797,0.7613,0.7978,0.2613,1.0806,0.1824,0.1256,0.0396,-0.1225,1.0574,0.2128,0.117,0.0113,-0.0978,0.8895,0.2465,0.1753,0.052,-0.1225,1.0806,0.2711,0.2206,0.2601,-0.384,0.5432,0.1865,0.1355,0.1398,-0.2935,0.5569,0.1044,0.1097,0.0981,-0.1951,0.399,0.1106,0.1422,0.1435,-0.384,0.5569,0.1152
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29899.2,4370.6,0.8949,16.6508,14.7023,0.968,1,5.0733,4.1827,167.3318,46.0164,0.993,1,15.0684,14.1312,0.0995,0.646,0.6512,0.1647,1.4221,0.2402,0.1119,0.034,-0.0836,1.0293,0.1851,0.1517,0.0675,-0.0544,0.7866,0.1912,0.1647,0.0473,-0.0836,1.4221,0.249,0.2004,0.2082,-0.2705,0.5086,0.1277,0.1046,0.1064,-0.211,0.4842,0.0858,0.0855,0.0683,-0.0395,0.3727,0.0814,0.1141,0.1131,-0.2705,0.5086,0.0952
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26575.7,3606.2,0.8937,29.4088,19.5238,0.9695,1,6.8204,5.5467,204.0942,50.8362,0.9924,1,16.8191,15.4762,0.1441,0.447,0.4658,0.0063,0.7992,0.16,0.1077,0.0514,-0.0538,0.7424,0.1493,0.0652,0.039,-0.0216,0.4723,0.0908,0.1562,0.0684,-0.0538,0.7992,0.192,0.1467,0.154,-0.0506,0.298,0.0685,0.0721,0.0604,-0.0608,0.3284,0.0597,0.0519,0.0441,-0.0118,0.1449,0.042,0.0828,0.069,-0.0608,0.3284,0.0664
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26685.1,3627.9,0.8936,15.267,14.2245,0.9482,1,5.1169,3.8617,163.5424,45.5386,0.991,1,15.1169,13.8108,0.0934,0.7348,0.7628,0.1425,1.2602,0.2143,0.1165,0.0711,-0.0663,1.0606,0.1509,0.1334,0.0759,-0.0443,0.5484,0.1611,0.175,0.089,-0.0663,1.2602,0.2402,0.269,0.3443,-0.2433,0.5562,0.2051,0.1022,0.0956,-0.2113,0.368,0.0854,0.0865,0.0804,-0.0312,0.3069,0.07,0.118,0.1026,-0.2433,0.5562,0.1139
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25335.9,3710.6,0.8932,19.7287,15.8721,0.9841,1,5.197,4.8995,176.3166,47.1946,0.9948,1,15.1905,14.8658,0.1119,0.7696,0.7642,0.1468,1.2275,0.2436,0.2305,0.1112,-0.3201,1.7415,0.3422,0.2131,0.1158,-0.157,1.3632,0.2971,0.2909,0.1673,-0.3201,1.7415,0.3735,0.1313,0.172,-0.4489,0.8317,0.2524,0.1391,0.106,-0.4309,0.8692,0.1908,0.0695,0.0699,-0.326,0.3607,0.121,0.1382,0.1099,-0.4489,0.8692,0.1986
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,28170.5,3913.3,0.8931,25.2784,18.343,0.9441,1,6.7628,5.0912,194.1411,49.6538,0.9895,1,16.755,15.0451,0.1302,0.6259,0.6312,0.0492,1.0666,0.1795,0.082,0.0417,-0.0494,0.7649,0.1056,0.1139,0.0648,-0.0146,0.7601,0.1443,0.1526,0.0617,-0.0494,1.0666,0.2175,0.1874,0.2087,-0.2161,0.4416,0.123,0.0507,0.0407,-0.14,0.2734,0.0531,0.0672,0.0511,-0.043,0.2526,0.0608,0.0684,0.0471,-0.2161,0.4416,0.0808
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30017.5,4356.7,0.8925,58.6504,27.7035,0.9603,1,9.8762,7.8434,274.017,59.004,0.9891,1,19.8754,17.8145,0.214,0.3578,0.3472,0.0189,0.8206,0.1392,0.0637,0,-0.0551,0.7243,0.1216,0.055,0.0036,-0.0116,0.5871,0.112,0.1268,0.0116,-0.0551,0.8206,0.1742,0.0975,0.1098,-0.248,0.3381,0.085,0.0291,0,-0.1825,0.3714,0.062,0.0408,0.0011,-0.0781,0.3714,0.072,0.0437,0.0032,-0.248,0.3714,0.0732
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24468.7,3937.3,0.892,23.5598,17.8051,0.9339,0.9955,6.0805,5.067,189.7395,49.1144,0.9884,1,16.0739,15.0663,0.1242,0.8566,0.8933,0.1063,1.5305,0.256,0.1191,0.0275,-0.1931,0.8754,0.1888,0.1403,0.0437,-0.0598,0.8754,0.2078,0.2101,0.0601,-0.1931,1.5305,0.3133,0.1982,0.2611,-0.44,0.5678,0.1992,0.1049,0.0824,-0.3238,0.6169,0.1188,0.0982,0.0695,-0.2297,0.4937,0.1097,0.1164,0.0955,-0.44,0.6169,0.135
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24584.6,3835.9,0.8898,17.0762,14.8082,0.9786,1,4.9999,4.3561,168.3076,46.1171,0.9945,1,14.9841,14.323,0.1014,0.6891,0.682,-0.0526,1.7674,0.316,0.1032,0.0222,-0.1432,1.0562,0.1571,0.1738,0.1033,-0.0509,0.871,0.1954,0.162,0.0425,-0.1432,1.7674,0.2513,0.107,0.1507,-0.6856,0.4968,0.2191,0.0656,0.044,-0.4957,0.4005,0.0857,0.0809,0.065,-0.0446,0.309,0.081,0.0698,0.0505,-0.6856,0.4968,0.1075
Simon_Kalteis_V19-18;#295;Ebene C - 2021-01-29 18.54.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24553.6,3805.7,0.889,12.4151,12.8052,0.9515,1,4.4158,3.735,153.5833,44.111,0.9919,1,14.4058,13.6983,0.0808,0.7024,0.744,0.0301,1.3379,0.2451,0.2008,0.0967,-0.335,1.398,0.2803,0.3349,0.2032,-0.227,1.398,0.3626,0.2416,0.1209,-0.335,1.398,0.3096,0.0793,0.0316,-0.2098,0.8704,0.1832,0.1244,0.103,-0.6016,0.8267,0.1624,0.1496,0.1216,-0.6016,0.618,0.1748,0.1207,0.0991,-0.6016,0.8704,0.1646
