Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24635.3,3101.7,0.7914,19.4873,16.0282,0.9532,1,5.5629,4.6596,176.8253,47.3429,0.9914,1,15.555,14.6042,0.1102,0.5691,0.5554,0.0098,1.2671,0.2478,0.0694,0.0034,-0.1345,1.0068,0.1328,0.059,0.0013,-0.034,0.6126,0.1226,0.1241,0.0085,-0.1345,1.2671,0.2163,0.1837,0.2286,-0.3789,0.4403,0.1671,0.0553,0.0071,-0.1957,0.4546,0.0881,0.0479,0.0026,-0.0316,0.3023,0.0696,0.0694,0.0141,-0.3789,0.4546,0.1076
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24655.9,3091.4,0.7134,29.4807,20.674,0.8668,1,8.1016,4.3941,210.0052,51.9824,0.9766,1,18.0963,14.3845,0.1404,0.2263,0.2093,0.0843,0.4898,0.0778,0.1656,0.1649,-0.0521,0.6498,0.1139,0.1433,0.1249,-0.0352,0.4589,0.1169,0.1741,0.1745,-0.0521,0.6498,0.1115,0.1721,0.1643,0.0699,0.3269,0.0435,0.136,0.1426,-0.1521,0.338,0.0693,0.1116,0.1117,-0.0342,0.3293,0.0715,0.1411,0.1473,-0.1521,0.338,0.0675
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24642.7,3079.2,0.7131,10.9332,12.4844,0.8815,1,4.564,3.5127,150.4212,43.7767,0.9864,1,14.5551,13.4231,0.0727,0.3597,0.3186,0.0531,0.9001,0.1975,0.0667,0.0109,-0.0496,0.5615,0.099,0.0744,0.0238,-0.0158,0.5588,0.11,0.0879,0.0168,-0.0496,0.9001,0.133,0.0882,0.0918,-0.2182,0.368,0.1376,0.058,0.0165,-0.0578,0.3497,0.0747,0.0572,0.0125,-0.025,0.3068,0.0794,0.0601,0.0211,-0.2182,0.368,0.0813
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24647.3,3078.3,0.7048,4.5504,8.074,0.8772,1,3.1651,1.8888,122.3851,39.4003,0.9907,1,13.1586,11.8353,0.0372,0.2655,0.2674,0.0353,0.5078,0.1089,0.0812,0.0128,-0.0513,0.9001,0.1402,0.0611,0.0089,-0.0302,0.5049,0.1042,0.088,0.0149,-0.0513,0.9001,0.1434,0.1024,0.0836,-0.0463,0.3366,0.109,0.0496,0.0145,-0.2165,0.3647,0.0761,0.0427,0.0048,-0.0849,0.3647,0.0816,0.0515,0.016,-0.2165,0.3647,0.0781
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24640.6,3087.1,0.7007,9.6435,12.4733,0.7789,1,5.1567,2.4186,149.1731,43.7789,0.9781,1,15.1466,12.3589,0.0647,0.3754,0.3788,0.1917,0.5615,0.0821,0.1498,0.1431,-0.048,0.6495,0.1078,0.1587,0.1345,-0.048,0.6495,0.1452,0.1643,0.1524,-0.048,0.6495,0.1198,0.177,0.1808,0.0045,0.3657,0.0776,0.1201,0.1235,-0.0591,0.3705,0.0683,0.1297,0.1209,-0.037,0.3658,0.0854,0.1237,0.126,-0.0591,0.3705,0.0703
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24639.9,3101.9,0.6947,8.1436,11.3577,0.7933,0.9988,4.7185,2.2315,142.2336,42.6686,0.9817,1,14.7043,12.1897,0.0573,0.3716,0.3245,0.0362,1.007,0.2216,0.1073,0.006,-0.069,1.2858,0.2149,0.0731,0.0112,-0.0654,0.7395,0.1458,0.1228,0.0095,-0.069,1.2858,0.2241,0.0972,0.1024,-0.1937,0.3614,0.1516,0.0587,0.0115,-0.3853,0.4403,0.0982,0.0667,0.025,-0.0082,0.383,0.0898,0.0609,0.0133,-0.3853,0.4403,0.1024
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24635.2,3088.2,0.6838,13.7128,14.0067,0.8783,1,5.3784,3.4089,161.0405,45.3229,0.9852,1,15.358,13.3014,0.0851,0.3026,0.2604,0.0219,0.8265,0.1511,0.148,0.1334,-0.0749,0.5616,0.1193,0.1629,0.1432,-0.0286,0.5097,0.1289,0.1612,0.1441,-0.0749,0.8265,0.1297,0.1357,0.1405,-0.0694,0.4099,0.0828,0.1256,0.1307,-0.1115,0.3615,0.0752,0.0782,0.0755,-0.0452,0.2461,0.0617,0.1265,0.1311,-0.1115,0.4099,0.0759
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24628.3,3098.4,0.6774,12.3794,14.0886,0.7837,0.9986,5.8257,2.8296,160.1576,45.4161,0.9757,1,15.7904,12.7919,0.0773,0.2988,0.3157,-0.0514,0.6709,0.1483,0.0442,0.0007,-0.12,0.552,0.0908,0.0581,0,-0.12,0.552,0.1274,0.064,0.002,-0.12,0.6709,0.1181,0.1764,0.1758,0.0142,0.3028,0.0597,0.0448,0.0025,-0.1132,0.4096,0.0724,0.0346,0.0009,-0.1105,0.3841,0.0827,0.055,0.0048,-0.1132,0.4096,0.0797
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24639.5,3081.6,0.6746,10.0549,12.56,0.801,1,5.2694,2.487,149.8704,43.8414,0.9798,1,15.2485,12.4389,0.0671,0.2293,0.2293,0.0384,0.4823,0.0714,0.121,0.0714,-0.0487,0.9002,0.147,0.0957,0.0539,-0.0194,0.4679,0.1146,0.1282,0.087,-0.0487,0.9002,0.1458,0.1184,0.1201,-0.0217,0.2524,0.0573,0.0774,0.0603,-0.2182,0.3671,0.0879,0.0855,0.0658,-0.0436,0.3436,0.0905,0.0802,0.0673,-0.2182,0.3671,0.0868
Simon_Kalteis_V19-18;#294;Ebene D - 2021-01-29 18.43.23.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24655.7,3078,0.6733,5.7868,10.4993,0.6597,0.9513,4.4338,1.8239,135.0895,41.7167,0.9755,0.9991,14.4242,11.7323,0.0428,0.2382,0.2245,0.0197,0.4886,0.1069,0.0527,0.0037,-0.0972,0.6236,0.1008,0.0401,0.003,-0.0355,0.3162,0.0693,0.0606,0.006,-0.0972,0.6236,0.1078,0.017,-0.0112,-0.088,0.2563,0.0835,0.0336,0.003,-0.1343,0.2818,0.0629,0.0407,0.0079,-0.0786,0.2259,0.0629,0.0328,0.0027,-0.1343,0.2818,0.064
