Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4367.3,7032.9,0.9033,11.5235,12.2629,0.963,1,4.1861,3.5917,150.0091,43.57,0.993,1,14.1733,13.543,0.0768,0.4138,0.4024,0.0493,0.8641,0.1575,0.1083,0.086,-0.0341,0.5136,0.0986,0.0896,0.0727,-0.0192,0.4553,0.0936,0.1318,0.0951,-0.0341,0.8641,0.1324,0.1941,0.1995,-0.033,0.3587,0.0695,0.0736,0.0743,-0.0506,0.2756,0.0488,0.0706,0.0743,-0.0386,0.2483,0.0527,0.0829,0.0773,-0.0506,0.3587,0.0601
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2636.4,6632,0.893,12.5852,12.7525,0.9725,1,4.2007,3.88,153.6709,44.0791,0.9939,1,14.2012,13.8388,0.0819,0.3858,0.3912,0.0069,0.6459,0.1351,0.1064,0.0769,-0.0616,0.6673,0.1139,0.0989,0.0656,-0.0335,0.5044,0.1201,0.1291,0.0873,-0.0616,0.6673,0.1387,0.2157,0.2309,-0.0926,0.3953,0.0986,0.076,0.0727,-0.1231,0.4035,0.0682,0.0592,0.0498,-0.0784,0.271,0.0671,0.0873,0.078,-0.1231,0.4035,0.0807
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2099.3,6287.5,0.8897,11.7805,12.4113,0.961,1,4.319,3.5879,151.0864,43.7278,0.9929,1,14.3125,13.5484,0.078,0.4533,0.4587,0.0716,0.7296,0.1279,0.0735,0.059,-0.0451,0.6468,0.0758,0.0845,0.0761,-0.0172,0.3598,0.0714,0.1027,0.0651,-0.0451,0.7296,0.1296,0.2102,0.2278,-0.0727,0.3997,0.0901,0.0521,0.0482,-0.0982,0.2759,0.0416,0.064,0.0637,-0.0411,0.2548,0.0445,0.0642,0.0512,-0.0982,0.3997,0.0632
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3794,7060.8,0.8891,13.7405,13.3897,0.9631,1,4.5292,3.9857,157.7738,44.6951,0.9925,1,14.5225,13.9491,0.0871,0.4366,0.4259,0.2265,0.852,0.121,0.135,0.0927,-0.0422,0.6153,0.1441,0.116,0.062,-0.0281,0.4724,0.1338,0.161,0.1127,-0.0422,0.852,0.1656,0.2255,0.2303,-0.0985,0.4924,0.0862,0.0883,0.0771,-0.1252,0.3727,0.0804,0.0828,0.0634,-0.0389,0.3538,0.0844,0.1001,0.0882,-0.1252,0.4924,0.0896
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3416,6863.3,0.8888,14.4016,13.6224,0.9752,1,4.5648,4.0435,159.7754,44.9441,0.994,1,14.5621,14.0177,0.0901,0.3963,0.3984,0.0374,0.6501,0.1009,0.1102,0.0813,-0.1453,0.7166,0.1269,0.0752,0.0053,-0.0797,0.581,0.1192,0.1358,0.096,-0.1453,0.7166,0.1492,0.2004,0.2153,-0.0999,0.4052,0.0818,0.0788,0.071,-0.2618,0.3956,0.0813,0.0387,0.005,-0.1132,0.2804,0.064,0.0897,0.0789,-0.2618,0.4052,0.0884
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2426.8,6517.8,0.8884,31.7486,20.7444,0.9271,0.9927,7.1973,5.8251,212.6297,52.0599,0.9859,0.9991,17.1901,15.8059,0.1493,0.6911,0.7043,0.1493,1.1641,0.1878,0.0782,0.0451,-0.1637,0.7914,0.11,0.1272,0.0763,-0.047,0.7914,0.1702,0.1698,0.0752,-0.1637,1.1641,0.2516,0.3584,0.4387,-0.1374,0.699,0.2034,0.0926,0.07,-0.2259,0.6568,0.1113,0.0612,0.0645,-0.2189,0.3777,0.0937,0.1323,0.085,-0.2259,0.699,0.1603
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2558.8,6449.3,0.8843,9.2531,11.1351,0.9378,1,3.9187,3.1881,142.2444,42.455,0.9917,1,13.9083,13.1334,0.0651,0.4703,0.4656,0.1098,0.8884,0.1936,0.0562,0.0118,-0.0975,0.6591,0.0891,0.046,0.0063,-0.0419,0.323,0.0739,0.0827,0.0197,-0.0975,0.8884,0.1418,0.1824,0.1877,-0.2068,0.4783,0.1549,0.0625,0.0414,-0.1416,0.3439,0.0754,0.0449,0.0122,-0.0751,0.2856,0.0658,0.0702,0.0493,-0.2068,0.4783,0.0878
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3288.3,6831.6,0.8843,18.3498,15.376,0.9753,1,5.2402,4.539,172.4433,46.6891,0.9941,1,15.2282,14.5083,0.1064,0.3377,0.3446,0.1035,0.6635,0.0927,0.0804,0.0447,-0.2574,0.8028,0.1218,0.1018,0.0307,-0.1377,0.8028,0.1644,0.1078,0.0624,-0.2574,0.8028,0.143,0.1618,0.1848,-0.1751,0.3612,0.101,0.082,0.0633,-0.3448,0.6286,0.099,0.0783,0.0588,-0.3448,0.51,0.1192,0.0904,0.0733,-0.3448,0.6286,0.1022
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3516.6,6957.1,0.8821,13.3127,13.1888,0.9618,1,4.546,3.8826,156.5407,44.5107,0.9929,1,14.5385,13.8384,0.085,0.559,0.5647,0.0183,1.062,0.2418,0.0712,0.0252,-0.0753,0.68,0.105,0.0502,0.0039,-0.0327,0.5501,0.095,0.112,0.0382,-0.0753,1.062,0.1822,0.2767,0.289,0.0242,0.4781,0.1134,0.0632,0.0321,-0.0776,0.4279,0.0768,0.03,0.0088,-0.0559,0.1534,0.043,0.081,0.0407,-0.0776,0.4781,0.0998
Simon_Kalteis_V19-18;#297;Ebene B - 2021-01-29 19.28.14.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3286.1,6824.8,0.8819,12.8479,12.9184,0.9674,1,4.3621,3.774,154.6623,44.2342,0.9933,1,14.3547,13.7365,0.0831,0.4437,0.4458,0.1021,0.7853,0.1315,0.1062,0.0788,-0.2543,0.6623,0.1265,0.1081,0.0717,-0.0616,0.4993,0.1328,0.134,0.094,-0.2543,0.7853,0.1572,0.141,0.1927,-0.3077,0.419,0.1773,0.1041,0.0958,-0.1747,0.6288,0.1012,0.0793,0.0597,-0.0659,0.3474,0.083,0.1071,0.1015,-0.3077,0.6288,0.1099
