Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26678.3,1247.4,0.9081,20.6278,16.5537,0.946,1,6.0708,4.3639,180.4834,47.8637,0.99,1,16.0615,14.3289,0.1143,0.7631,0.7777,0.2225,1.185,0.1614,0.1627,0.0742,-0.0476,0.9005,0.2012,0.2655,0.1799,-0.0407,0.9005,0.2583,0.2306,0.1067,-0.0476,1.185,0.274,0.2327,0.2853,-0.2163,0.4142,0.1377,0.0586,0.0357,-0.2006,0.3328,0.0725,0.0837,0.0817,-0.0883,0.2877,0.0794,0.0783,0.0477,-0.2163,0.4142,0.0993
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25463.3,1168.5,0.9011,20.5479,16.2225,0.9812,1,5.4667,4.8968,178.8083,47.5366,0.9944,1,15.4663,14.818,0.1149,0.7076,0.7393,0.2323,0.9847,0.1334,0.119,0.1029,-0.0357,0.7234,0.106,0.1073,0.0675,-0.0228,0.6605,0.1335,0.1868,0.1195,-0.0357,0.9847,0.2174,0.2181,0.2563,-0.1024,0.3641,0.1091,0.0822,0.0797,-0.059,0.3406,0.0607,0.0632,0.0525,-0.0139,0.235,0.0577,0.0978,0.0865,-0.1024,0.3641,0.0807
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23170.5,1233.5,0.8977,14.9365,13.9199,0.9687,1,4.7082,4.0368,161.7531,45.2331,0.9935,1,14.7064,13.9713,0.0923,0.511,0.5019,0.2674,0.8215,0.1182,0.1627,0.1619,-0.0023,0.6116,0.1083,0.1376,0.145,-0.0023,0.5006,0.1017,0.1949,0.1717,-0.0023,0.8215,0.1487,0.1678,0.1743,-0.074,0.3811,0.0823,0.0689,0.0692,-0.0629,0.3264,0.046,0.0604,0.0617,-0.0049,0.1807,0.0411,0.078,0.0731,-0.074,0.3811,0.058
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,29740,2234.4,0.8975,65.0945,28.8502,0.9828,1,9.6448,8.851,286.571,60.1748,0.9945,1,19.6424,18.7926,0.2271,0.292,0.2803,0.0126,0.6582,0.0956,0.0993,0.0862,-0.0166,0.5848,0.0907,0.1362,0.1243,0,0.5366,0.0915,0.143,0.1228,-0.0166,0.6582,0.1222,0.1365,0.1354,-0.0423,0.2573,0.0368,0.0601,0.0597,-0.068,0.2318,0.0445,0.0837,0.0845,0,0.1755,0.0411,0.0774,0.0783,-0.068,0.2573,0.0535
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23930.2,1052.4,0.897,13.4571,13.2728,0.9599,1,4.6142,3.7339,157.069,44.5889,0.9928,1,14.5986,13.6459,0.0857,0.618,0.6701,0.1015,0.8957,0.1704,0.0922,0.0651,-0.015,0.6729,0.1193,0.0633,0.0574,-0.0007,0.2571,0.0543,0.138,0.0731,-0.015,0.8957,0.1936,0.1829,0.1778,0.0241,0.3606,0.0795,0.0405,0.0343,-0.0275,0.2567,0.0399,0.0279,0.0232,-0.0251,0.1081,0.0239,0.0529,0.0384,-0.0275,0.3606,0.0601
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26396.3,1205.4,0.8968,20.6707,16.3472,0.972,1,5.6666,4.7388,179.4653,47.6512,0.9932,1,15.6434,14.6949,0.1152,0.5178,0.5063,0.1653,0.8273,0.11,0.1655,0.1445,-0.0388,0.7602,0.1405,0.1906,0.1672,-0.008,0.7468,0.1563,0.2057,0.1675,-0.0388,0.8273,0.1773,0.135,0.1522,-0.097,0.3623,0.0818,0.0705,0.0689,-0.1042,0.3491,0.0599,0.0675,0.0639,-0.0137,0.2725,0.0514,0.0779,0.0759,-0.1042,0.3623,0.066
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25359.1,1043.1,0.8946,15.2067,14.0822,0.9636,1,4.8744,4.0011,162.7454,45.3936,0.9925,1,14.8694,13.9264,0.0934,0.6851,0.7639,0.0053,1.1569,0.2551,0.1493,0.099,-0.0722,1.0486,0.19,0.204,0.1056,-0.05,1.0486,0.2493,0.1993,0.111,-0.0722,1.1569,0.2511,0.1415,0.1793,-0.4017,0.5548,0.2044,0.0808,0.0614,-0.1336,0.4726,0.0914,0.0959,0.0716,-0.0672,0.4473,0.0994,0.0865,0.0636,-0.4017,0.5548,0.1085
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26601.8,1304.8,0.891,22.8475,17.1643,0.9745,1,5.9807,4.995,185.7359,48.4758,0.9932,1,15.9716,14.887,0.123,0.455,0.4332,0.1649,0.9212,0.1388,0.2252,0.1794,-0.0135,0.9739,0.1881,0.2295,0.1794,0,0.9739,0.2143,0.2536,0.205,-0.0135,0.9739,0.1978,0.1306,0.1341,-0.0714,0.3305,0.0591,0.0866,0.0839,-0.0694,0.3028,0.0598,0.0847,0.0832,-0.0044,0.2462,0.0607,0.0921,0.0894,-0.0714,0.3305,0.0614
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25359.6,1101.6,0.8898,12.7754,13.3427,0.9018,1,5.0156,3.4172,156.6935,44.6502,0.9877,1,14.9789,13.4042,0.0815,0.6645,0.7436,0.0699,0.9815,0.2013,0.1003,0.0193,-0.0763,1.0607,0.1714,0.0563,0.0052,-0.0166,0.5295,0.1202,0.1461,0.0307,-0.0763,1.0607,0.2325,0.1378,0.1962,-0.2213,0.4354,0.1575,0.0502,0.0163,-0.1296,0.4564,0.077,0.0215,0.0049,-0.0357,0.2394,0.0458,0.0573,0.0187,-0.2213,0.4564,0.0896
Simon_Kalteis_V19-18;#295;Ebene D - 2021-01-29 18.59.59.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25136.1,1086.5,0.8896,14.623,13.9545,0.9437,1,5.0395,3.7455,161.6736,45.2792,0.9909,1,15.0384,13.7188,0.0905,0.6152,0.6066,0.1051,1.0905,0.1941,0.0744,0.0432,-0.0248,0.6462,0.0839,0.0797,0.0624,-0.0058,0.3588,0.076,0.1234,0.0562,-0.0248,1.0905,0.1841,0.1378,0.1859,-0.1132,0.3562,0.1179,0.0412,0.0276,-0.1173,0.2432,0.0467,0.0441,0.0441,-0.0311,0.1529,0.038,0.0499,0.0316,-0.1173,0.3562,0.0633
