Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30656.9,2140.3,0.8937,17.6039,15.4313,0.929,1,5.7356,3.9501,171.9092,46.7388,0.9889,1,15.7168,13.9069,0.1024,0.3814,0.3579,0.1787,0.7352,0.1185,0.1341,0.103,-0.0202,0.6296,0.1347,0.1478,0.104,-0.0135,0.547,0.1537,0.1595,0.1263,-0.0202,0.7352,0.1528,0.244,0.2426,0.0845,0.4533,0.0541,0.1101,0.0951,-0.0086,0.4537,0.0976,0.1231,0.1032,-0.0056,0.3516,0.1149,0.1239,0.1148,-0.0086,0.4537,0.1025
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30745.1,2160.3,0.8739,12.6348,12.8742,0.9579,1,4.364,3.9125,154.3263,44.1963,0.9928,1,14.3566,13.911,0.0819,0.3157,0.3149,0.0707,0.5577,0.0748,0.1291,0.1014,-0.0128,0.793,0.1226,0.1506,0.1137,-0.0012,0.7322,0.1486,0.1446,0.1198,-0.0128,0.793,0.1299,0.2642,0.2678,0.1311,0.3659,0.0429,0.1303,0.121,-0.0217,0.4103,0.0991,0.1444,0.1472,-0.0032,0.3528,0.1091,0.1414,0.1355,-0.0217,0.4103,0.1026
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30864.2,2176.4,0.8723,15.2784,14.1864,0.954,1,4.8583,4.2171,163.3773,45.5013,0.9916,1,14.8529,14.1768,0.0935,0.373,0.3638,0.1502,0.6044,0.07,0.1811,0.1555,-0.0085,0.5788,0.1171,0.1925,0.1657,0.011,0.5788,0.1193,0.1991,0.1701,-0.0085,0.6044,0.1265,0.2636,0.2691,0.1115,0.3633,0.0399,0.1866,0.1864,0,0.4158,0.0628,0.1891,0.1829,0.0458,0.3404,0.0561,0.1938,0.1922,0,0.4158,0.065
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30779.9,2171.6,0.8699,8.8476,10.7862,0.9556,1,3.7573,3.1019,140.0959,42.1027,0.9932,1,13.7563,13.0686,0.0632,0.4467,0.4545,0.1104,0.6397,0.1099,0.1244,0.0885,-0.0063,0.5934,0.1284,0.2104,0.1978,0,0.5453,0.1561,0.1447,0.102,-0.0063,0.6397,0.1494,0.2346,0.2447,0.0772,0.3086,0.0466,0.1135,0.0887,-0.013,0.3959,0.0991,0.1786,0.185,0,0.3597,0.0978,0.1211,0.1023,-0.013,0.3959,0.101
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31023,2234,0.8675,19.6694,16.444,0.9141,1,6.1706,4.0802,179.003,47.7583,0.9862,1,16.1707,14.0375,0.1099,0.2585,0.2393,0.07,0.5818,0.1034,0.1254,0.1169,-0.0248,0.4641,0.101,0.1596,0.1475,-0.0248,0.4285,0.1055,0.1399,0.1322,-0.0248,0.5818,0.1095,0.2203,0.2234,-0.0047,0.3408,0.0555,0.133,0.1362,-0.0499,0.3348,0.0836,0.1539,0.149,0.0067,0.3252,0.0695,0.1425,0.1526,-0.0499,0.3408,0.0855
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31026,2218.1,0.8656,25.1431,18.2964,0.9438,1,6.6683,4.9256,193.8579,49.6234,0.9893,1,16.6553,14.8501,0.1297,0.3847,0.3772,0.1169,0.714,0.1224,0.0972,0.0036,-0.0203,0.6448,0.135,0.0759,0,-0.0116,0.6448,0.1372,0.1348,0.0289,-0.0203,0.714,0.165,0.2799,0.2782,0.0332,0.448,0.0597,0.09,0.01,-0.0194,0.3991,0.112,0.0679,0.0025,-0.0039,0.3781,0.1102,0.1149,0.0549,-0.0194,0.448,0.1243
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31068.7,2262,0.8632,24.6412,18.0519,0.9502,1,6.5889,4.8442,191.8782,49.3592,0.9897,1,16.5864,14.7525,0.1284,0.3836,0.3579,0.1265,0.7126,0.1044,0.1192,0.0814,-0.0451,0.6786,0.1284,0.1217,0.0806,-0.0451,0.6652,0.1388,0.1533,0.109,-0.0451,0.7126,0.1536,0.2713,0.2887,0.0192,0.4852,0.071,0.1063,0.0785,-0.062,0.4941,0.1035,0.1211,0.1076,-0.0249,0.3983,0.1084,0.1275,0.1017,-0.062,0.4941,0.1142
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30885.7,2140.5,0.8624,38.9798,23.1272,0.9158,1,8.7704,5.6914,231.6537,54.4504,0.9819,1,18.7691,15.6557,0.1683,0.3517,0.3453,0.1232,0.6629,0.1009,0.0737,0.0363,-0.0249,0.5811,0.0995,0.0824,0.0399,-0.0122,0.4733,0.1059,0.1202,0.058,-0.0249,0.6629,0.1439,0.2666,0.271,0.0297,0.4009,0.0618,0.0795,0.0611,-0.0116,0.3616,0.0799,0.089,0.0515,-0.0067,0.3028,0.0922,0.1108,0.0844,-0.0116,0.4009,0.1041
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30957.3,2231.3,0.8602,11.374,12.4464,0.9226,1,4.5984,3.2956,150.6436,43.7419,0.9894,1,14.5944,13.1724,0.0755,0.341,0.3324,0.1735,0.5839,0.0797,0.1608,0.1371,-0.0105,0.5942,0.139,0.1564,0.1061,-0.0038,0.5385,0.1466,0.1745,0.1595,-0.0105,0.5942,0.1436,0.2697,0.276,0.0749,0.3986,0.0512,0.159,0.1569,-0.0002,0.4089,0.1085,0.1528,0.1458,0,0.398,0.1079,0.1674,0.1709,-0.0002,0.4089,0.1092
Simon_Kalteis_V19-18;#279;Ebene D - 2021-01-29 17.21.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,30996.6,2244.9,0.8574,14.1845,13.8584,0.9281,1,4.9542,3.7217,160.7634,45.1766,0.9898,1,14.9507,13.7211,0.0882,0.3487,0.3421,0.1875,0.5774,0.0697,0.1364,0.1224,-0.0219,0.5246,0.1112,0.1168,0.0867,-0.007,0.4281,0.1126,0.1552,0.1387,-0.0219,0.5774,0.1239,0.273,0.276,0.162,0.3537,0.0351,0.1533,0.1641,-0.0185,0.4007,0.0922,0.134,0.13,-0.0047,0.3436,0.1001,0.164,0.1763,-0.0185,0.4007,0.0949
