Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25302.3,1298.2,0.9201,16.5008,14.8395,0.9416,1,5.3865,3.9008,167.8071,46.1492,0.9901,1,15.381,13.8388,0.0983,0.5298,0.5731,-0.0008,0.8633,0.1651,0.1288,0.0837,-0.0922,0.993,0.1537,0.1536,0.1012,-0.0589,0.9152,0.1746,0.1679,0.1055,-0.0922,0.993,0.1952,0.0657,0.0975,-0.3478,0.3453,0.127,0.0549,0.0381,-0.1841,0.4658,0.083,0.039,0.0209,-0.1322,0.3066,0.0759,0.056,0.0427,-0.3478,0.4658,0.0883
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,20138,2137.8,0.8963,16.2257,14.586,0.9584,1,5.1631,4.1331,166.4071,45.9078,0.9922,1,15.1627,14.1018,0.0975,0.4368,0.4472,0.1127,0.8645,0.1787,0.1303,0.1024,-0.0604,0.8435,0.1406,0.1128,0.0497,-0.036,0.6008,0.1418,0.1604,0.1331,-0.0604,0.8645,0.1711,0.127,0.143,-0.2055,0.3722,0.1043,0.0662,0.0551,-0.2325,0.4389,0.082,0.069,0.0395,-0.0237,0.2467,0.0736,0.0722,0.0661,-0.2325,0.4389,0.0864
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23423,2126.1,0.8903,13.0723,13.184,0.9451,1,4.7134,3.5493,155.99,44.4782,0.9909,1,14.7003,13.5043,0.0838,0.6081,0.6662,0.0087,1.1247,0.2427,0.0527,0.0163,-0.0272,0.6406,0.0738,0.0882,0.0291,-0.0117,0.6406,0.1204,0.0996,0.0225,-0.0272,1.1247,0.1838,0.1178,0.1318,-0.0616,0.2642,0.0719,0.0414,0.0217,-0.1042,0.223,0.0475,0.0414,0.0157,-0.0979,0.2122,0.0553,0.0479,0.0269,-0.1042,0.2642,0.0543
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,20040.5,2127.5,0.8899,16.4072,14.9601,0.9213,1,5.6348,3.8167,168.4669,46.2793,0.9884,1,15.6339,13.7287,0.0974,0.4253,0.4393,0.0035,0.803,0.1561,0.1366,0.1241,-0.0299,0.6732,0.0938,0.1265,0.1296,-0.0132,0.3143,0.0811,0.1647,0.1329,-0.0299,0.803,0.1328,0.1607,0.1765,-0.0731,0.3944,0.0803,0.1154,0.1134,-0.0828,0.2959,0.0515,0.1185,0.1226,-0.0011,0.2538,0.0585,0.1198,0.1175,-0.0828,0.3944,0.0565
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22223.4,2254.4,0.8898,35.8587,21.6838,0.9584,1,7.7487,6.1104,221.4836,53.012,0.9904,1,17.7427,16.0742,0.1619,0.3071,0.3224,0.0124,0.5471,0.1089,0.0918,0.0737,-0.025,0.3905,0.0828,0.1115,0.0915,-0.012,0.3905,0.0978,0.1265,0.0948,-0.025,0.5471,0.1181,0.0746,0.0759,0.0022,0.1747,0.0304,0.0485,0.0457,-0.0123,0.2067,0.0344,0.0503,0.0506,-0.0013,0.1432,0.029,0.0527,0.0507,-0.0123,0.2067,0.0351
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,20115.2,2112.7,0.8869,9.8281,11.3142,0.9648,1,3.7909,3.3548,143.5969,42.6218,0.9933,1,13.7751,13.2947,0.0685,0.4706,0.4559,0.068,0.8873,0.1819,0.1179,0.08,-0.0586,0.8264,0.1306,0.0826,0.0266,-0.027,0.5337,0.1173,0.1423,0.0935,-0.0586,0.8873,0.1617,0.1193,0.1222,-0.1239,0.4439,0.1186,0.071,0.0613,-0.169,0.3498,0.0678,0.0435,0.0229,-0.0236,0.2291,0.0517,0.0743,0.065,-0.169,0.4439,0.0735
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22588.2,2191.2,0.8862,57.4267,27.754,0.9369,1,10.4035,7.1163,273.0977,59.061,0.9838,1,20.3864,17.0866,0.2103,0.2397,0.2143,0.0006,0.7579,0.1332,0.1125,0.0364,-0.0353,0.9545,0.1553,0.0948,0.0555,-0.0193,0.47,0.1072,0.1393,0.0941,-0.0353,0.9545,0.1596,0.0762,0.0805,-0.2212,0.2648,0.0577,0.0476,0.0216,-0.1807,0.3728,0.0641,0.0392,0.023,-0.0805,0.2537,0.0573,0.0536,0.0397,-0.2212,0.3728,0.0639
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22694.5,2251.2,0.8836,12.5971,12.9914,0.9379,1,4.7065,3.5131,154.5916,44.2912,0.9903,1,14.7027,13.453,0.0815,0.6755,0.7033,0.184,1.0078,0.177,0.1061,0.0789,-0.0584,0.6491,0.111,0.0866,0.057,-0.0226,0.3578,0.0927,0.1521,0.092,-0.0584,1.0078,0.1948,0.1219,0.1406,-0.2433,0.3023,0.1015,0.0519,0.0395,-0.1397,0.367,0.0608,0.0428,0.0329,-0.0443,0.1594,0.0414,0.0576,0.0454,-0.2433,0.367,0.0678
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23226,2118.1,0.8816,46.4159,24.9813,0.9346,1,9.3885,6.3849,248.1648,56.2928,0.9841,1,19.3865,16.3515,0.187,0.2786,0.2758,0.005,0.5623,0.0897,0.0495,0.0343,-0.0291,0.3693,0.0526,0.044,0.0287,-0.0137,0.2289,0.0499,0.0924,0.0506,-0.0291,0.5623,0.1083,0.0597,0.0573,-0.0357,0.1822,0.0298,0.0248,0.0204,-0.0558,0.1505,0.0233,0.0184,0.0127,-0.0205,0.1135,0.0217,0.0313,0.0261,-0.0558,0.1822,0.0281
Simon_Kalteis_V19-18;#285;Ebene E - 2021-01-29 13.14.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21118.9,2308.1,0.8813,49.154,30.3049,0.6726,0.9943,13.3793,4.6283,277.4729,61.5856,0.9193,0.9993,23.3401,14.547,0.1771,0.1627,0.1179,-0.0151,0.7815,0.1437,0.1096,0.0774,-0.051,0.9278,0.1101,0.0768,0.0559,-0.0226,0.3056,0.07,0.1191,0.0821,-0.051,0.9278,0.1185,0.0874,0.0756,-0.0838,0.298,0.0724,0.1133,0.1143,-0.0886,0.4294,0.0677,0.1177,0.1259,-0.0137,0.2423,0.0551,0.1087,0.1083,-0.0886,0.4294,0.0693
