Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5025.8,4812.8,0.8608,36.6796,23.6102,0.8269,0.9922,9.512,4.9681,231.6154,54.8688,0.9668,0.9996,19.5038,14.92,0.1584,0.281,0.2721,0.0504,0.6652,0.0945,0.0805,0.0704,-0.0435,0.5467,0.0758,0.1008,0.0768,-0.0328,0.5467,0.1093,0.1124,0.0888,-0.0435,0.6652,0.1078,0.1484,0.1455,-0.1312,0.3154,0.0569,0.0959,0.0995,-0.0873,0.2545,0.0474,0.1087,0.1111,0.0177,0.205,0.0404,0.1043,0.1072,-0.1312,0.3154,0.0527
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5131.7,4801.6,0.8601,28.1905,19.2904,0.952,1,6.9915,5.1943,201.7953,50.6023,0.9903,1,16.9799,15.1487,0.1397,0.3417,0.3386,0.1317,0.578,0.0862,0.0815,0.0707,-0.0347,0.3843,0.0698,0.0806,0.0712,-0.0191,0.3843,0.0687,0.1179,0.0874,-0.0347,0.578,0.1157,0.1588,0.1604,-0.0195,0.2991,0.0585,0.097,0.0982,-0.029,0.2981,0.047,0.0891,0.0938,-0.0006,0.2981,0.0462,0.1057,0.1042,-0.029,0.2991,0.0533
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5063,4773.6,0.8398,41.037,26.0363,0.7607,0.997,10.9336,4.7883,248.1336,57.3187,0.9491,0.9996,20.9326,14.755,0.1654,0.1501,0.1189,-0.0227,0.7329,0.1216,0.1075,0.0725,-0.0606,0.9503,0.1207,0.0897,0.0552,-0.0424,0.3884,0.0959,0.1146,0.0785,-0.0606,0.9503,0.1218,0.1197,0.1177,-0.0766,0.329,0.058,0.1511,0.1506,-0.1173,0.4781,0.0642,0.1648,0.1533,-0.0292,0.345,0.0618,0.1459,0.1456,-0.1173,0.4781,0.0643
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5151.1,4802.8,0.8373,27.9825,19.0186,0.9722,1,6.4868,5.6726,199.9923,50.3141,0.9928,1,16.4719,15.6028,0.1399,0.2752,0.2679,0.0997,0.4706,0.0606,0.0936,0.0838,-0.0272,0.476,0.0778,0.0941,0.0743,-0.0101,0.366,0.0898,0.1188,0.0994,-0.0272,0.476,0.0982,0.164,0.1623,0.1012,0.2374,0.0266,0.1132,0.1138,0,0.283,0.0476,0.0926,0.0942,0,0.2053,0.049,0.1203,0.1218,0,0.283,0.0486
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5136,4775.2,0.8371,49.4192,27.9797,0.7933,0.9952,11.7129,5.2833,266.2601,59.2829,0.952,0.9994,21.6899,15.2637,0.1856,0.1434,0.1315,-0.0041,0.3832,0.0768,0.056,0.0445,-0.0191,0.3631,0.0507,0.0636,0.0561,-0.0098,0.2127,0.0486,0.0723,0.0569,-0.0191,0.3832,0.0659,0.1397,0.1377,0.0141,0.2805,0.0378,0.1294,0.1318,0,0.27,0.0391,0.1265,0.13,0.0161,0.2287,0.0404,0.1313,0.1327,0,0.2805,0.0391
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5159.4,4804,0.8317,23.5719,17.4227,0.9758,1,5.8414,5.2494,187.812,48.7334,0.9938,1,15.8336,15.2366,0.1255,0.283,0.2747,0.1271,0.4813,0.0647,0.1047,0.0962,-0.0197,0.3769,0.0773,0.1021,0.0942,-0.0092,0.2918,0.0729,0.1269,0.1117,-0.0197,0.4813,0.096,0.1506,0.1495,0.0588,0.2436,0.03,0.1165,0.1165,-0.0031,0.2581,0.0447,0.1214,0.1194,0.0318,0.196,0.0358,0.1207,0.1214,-0.0031,0.2581,0.0445
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5053.4,4806.3,0.8198,34.119,22.4711,0.8491,1,9.1354,4.8392,223.7331,53.7854,0.9719,1,19.1213,14.8329,0.1525,0.2183,0.2035,0.0596,0.5085,0.084,0.0935,0.0827,-0.0496,0.571,0.0819,0.1015,0.0817,-0.039,0.571,0.1025,0.1126,0.1064,-0.0496,0.571,0.0937,0.129,0.127,-0.0531,0.2671,0.048,0.1009,0.1022,-0.0613,0.2792,0.0522,0.0925,0.0903,0,0.2408,0.0534,0.1052,0.1088,-0.0613,0.2792,0.0526
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5073.7,4781.1,0.8183,45.8283,28.2799,0.7201,0.9917,12.0641,4.6919,264.1565,59.5378,0.9365,0.9996,22.039,14.653,0.1735,0.1512,0.1292,-0.0342,0.6488,0.1092,0.0777,0.0672,-0.0439,0.4528,0.0669,0.0883,0.0616,-0.0295,0.4269,0.0919,0.0905,0.0754,-0.0439,0.6488,0.0809,0.1292,0.1301,-0.103,0.3045,0.0577,0.1467,0.146,0.0079,0.3452,0.0421,0.132,0.1301,0.0212,0.3452,0.0497,0.1436,0.1441,-0.103,0.3452,0.0457
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5072.6,4802.6,0.818,27.9849,19.3262,0.9415,1,7.0901,5.0643,201.6033,50.6255,0.9885,1,17.0737,15.0504,0.1388,0.2765,0.2657,-0.0578,0.6956,0.1512,0.101,0.079,-0.0695,0.7195,0.1049,0.1013,0.0781,-0.0284,0.4625,0.105,0.1256,0.0937,-0.0695,0.7195,0.128,0.1379,0.1228,-0.0937,0.3906,0.0832,0.1005,0.101,-0.1034,0.3496,0.058,0.0927,0.089,-0.0503,0.2652,0.055,0.1057,0.1039,-0.1034,0.3906,0.0635
Simon_Kalteis_V19-18;#282;Ebene D - 2021-01-29 17.55.18.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5005.5,4816.5,0.8039,41.6237,25.2714,0.819,0.9963,10.3727,5.0757,245.0988,56.5751,0.9623,0.9996,20.3536,15.0622,0.1698,0.2509,0.2374,-0.0064,0.638,0.1056,0.0787,0.0547,-0.0447,0.5156,0.0848,0.0827,0.0533,-0.0295,0.4221,0.0934,0.1079,0.0796,-0.0447,0.638,0.1097,0.1369,0.1368,-0.1328,0.332,0.0611,0.0968,0.0983,-0.1019,0.2627,0.0571,0.0801,0.0699,-0.0088,0.2318,0.059,0.1036,0.1067,-0.1328,0.332,0.0597
