Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6918.6,10092.2,0.9019,57.2846,27.2711,0.9679,1,9.4848,8.1311,270.808,58.5922,0.9913,1,19.4583,18.1004,0.2115,0.1452,0.1222,-0.0182,0.422,0.0879,0.0447,0.0202,-0.0695,0.3681,0.0675,0.0372,0.0106,-0.0695,0.2622,0.0633,0.066,0.0444,-0.0695,0.422,0.0831,0.2907,0.2738,0.1422,0.5216,0.0779,0.1317,0.1311,-0.0061,0.4878,0.0947,0.1113,0.0902,-0.0057,0.3523,0.1015,0.1653,0.1682,-0.0061,0.5216,0.1121
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7220.5,10078.9,0.8995,18.8249,15.6286,0.9685,1,5.2861,4.6716,174.2183,46.9472,0.9933,1,15.2793,14.6004,0.1081,0.34,0.3563,0.0676,0.5742,0.1016,0.0224,0.0137,-0.0802,0.3211,0.0571,0.0331,0.0013,-0.0802,0.3211,0.0822,0.0573,0.0247,-0.0802,0.5742,0.1178,0.4709,0.4943,0.1584,0.6478,0.0918,0.2146,0.2225,0,0.436,0.0756,0.1902,0.2036,0,0.4169,0.093,0.2427,0.2326,0,0.6478,0.1115
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5916.3,10190,0.8985,22.7878,17.25,0.9624,1,5.8794,5.131,186.084,48.5568,0.9918,1,15.8685,15.0956,0.1225,0.2281,0.2242,-0.0113,0.4452,0.0835,0.0584,0.0445,-0.0408,0.4485,0.0669,0.0523,0.0426,-0.0355,0.2693,0.0612,0.0791,0.0549,-0.0408,0.4485,0.0887,0.3092,0.3305,0.0251,0.4894,0.0839,0.1258,0.1225,-0.0071,0.4564,0.0792,0.1095,0.1149,-0.0071,0.3215,0.0732,0.1482,0.1364,-0.0071,0.4894,0.0998
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6757.6,10002.4,0.8974,12.9401,13.0466,0.9553,1,4.5892,3.656,155.4832,44.3657,0.9927,1,14.5874,13.6496,0.0832,0.2516,0.2522,0.0767,0.4199,0.0726,0.0543,0.0445,-0.0543,0.3958,0.0616,0.0505,0.0331,-0.0313,0.2557,0.0607,0.0709,0.0506,-0.0543,0.4199,0.0832,0.377,0.3941,0.1301,0.5561,0.0953,0.1875,0.1922,-0.0096,0.5321,0.0853,0.1586,0.1714,-0.0001,0.3589,0.1027,0.2034,0.1983,-0.0096,0.5561,0.1009
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8472.6,10243.9,0.8929,11.6838,12.4226,0.9514,1,4.3999,3.4674,151.0137,43.7335,0.9922,1,14.3991,13.4069,0.0774,0.2685,0.2827,0.0637,0.45,0.0921,0.0599,0.036,-0.0484,0.3628,0.0763,0.0896,0.0846,-0.0201,0.3258,0.0713,0.0762,0.0437,-0.0484,0.45,0.0957,0.3602,0.3813,0.0235,0.5866,0.1173,0.1612,0.1396,-0.0097,0.5045,0.0932,0.1938,0.1927,0,0.448,0.0908,0.1767,0.1474,-0.0097,0.5866,0.1091
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8081.6,10283,0.8892,19.9732,16.3285,0.9414,1,6.0098,4.2994,178.7944,47.6421,0.9899,1,15.9819,14.2592,0.1117,0.3088,0.3143,0.067,0.5525,0.1081,0.0413,0,-0.0673,0.5207,0.0802,0.0349,0,-0.0461,0.2694,0.0675,0.0715,0.0047,-0.0673,0.5525,0.1191,0.4151,0.4203,0.113,0.6523,0.1217,0.1039,0.0296,-0.0045,0.6488,0.1357,0.0667,0.0024,-0.0005,0.3415,0.0877,0.139,0.0537,-0.0045,0.6523,0.1665
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7136.7,10039.4,0.889,15.0781,14.0617,0.9582,1,4.9569,3.8642,162.7305,45.3858,0.9927,1,14.9581,13.8255,0.0927,0.2796,0.3021,0.0187,0.4072,0.084,0.1073,0.0426,-0.0655,0.6708,0.1505,0.1513,0.0822,-0.0438,0.6708,0.1826,0.1233,0.0666,-0.0655,0.6708,0.154,0.4475,0.4687,0.1581,0.5854,0.0955,0.2449,0.2336,-0.0057,0.7278,0.1756,0.2721,0.2739,0,0.6736,0.1869,0.2638,0.2568,-0.0057,0.7278,0.1797
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,5305.2,10357.6,0.8878,12.4023,12.8062,0.9503,1,4.6367,3.5318,153.6196,44.1164,0.9919,1,14.6095,13.4909,0.0807,0.326,0.369,-0.042,0.5656,0.141,0.0306,0.0097,-0.0743,0.4565,0.0723,0.0398,0.0053,-0.0569,0.4448,0.0956,0.0546,0.0159,-0.0743,0.5656,0.1136,0.4258,0.4656,0.003,0.6604,0.1416,0.1645,0.1588,-0.012,0.4942,0.0846,0.1647,0.1531,0,0.4889,0.0983,0.1857,0.1652,-0.012,0.6604,0.1153
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7561.5,10139,0.8878,12.4041,12.6509,0.9739,1,4.1744,3.8632,153.0378,43.9782,0.9943,1,14.1696,13.8144,0.0811,0.2056,0.2079,0.0464,0.3237,0.048,0.0953,0.0824,-0.0636,0.5283,0.0965,0.0607,0.0064,-0.0542,0.4262,0.0975,0.1041,0.0967,-0.0636,0.5283,0.0982,0.3606,0.371,0.1384,0.484,0.0593,0.2161,0.2279,-0.034,0.5123,0.117,0.1359,0.1296,-0.0116,0.4605,0.1319,0.2276,0.2399,-0.034,0.5123,0.12
Simon_Kalteis_V19-18;#299;Ebene E - 2021-01-29 14.47.08.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7356.6,10044.3,0.8867,24.9451,18.07,0.96,1,6.2814,5.2159,192.3665,49.3803,0.9914,1,16.2801,15.1955,0.1297,0.4435,0.4522,0.0546,0.6362,0.088,0.068,0.0325,-0.0683,0.6317,0.1182,0.0486,0.0266,-0.0508,0.2567,0.0679,0.1171,0.0524,-0.0683,0.6362,0.1709,0.5831,0.6021,0.177,0.8257,0.0971,0.2141,0.2051,-0.0043,0.7645,0.1298,0.1772,0.1912,-0.0034,0.4434,0.1131,0.2624,0.2282,-0.0043,0.8257,0.1771
