Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24211.7,2505.7,0.9144,27.3332,18.832,0.9685,1,6.7068,5.4106,198.4605,50.1369,0.9921,1,16.6944,15.3293,0.1377,0.3868,0.38,0.0532,0.6934,0.0961,0.1163,0.1126,-0.0652,0.4257,0.0746,0.1348,0.1209,0.0005,0.4097,0.086,0.1532,0.1281,-0.0652,0.6934,0.1212,0.1131,0.1264,-0.0867,0.2136,0.0568,0.0558,0.0536,-0.0702,0.2258,0.0372,0.0687,0.0686,0.0045,0.1562,0.0318,0.0636,0.0589,-0.0867,0.2258,0.0449
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25285.5,2672.2,0.9065,37.6712,21.9434,0.9831,1,7.2209,6.8382,224.369,53.2618,0.9939,1,17.2178,16.779,0.1679,0.5098,0.5018,0.152,0.8961,0.1368,0.1541,0.1279,-0.0468,0.7282,0.138,0.147,0.1161,-0.0242,0.5808,0.134,0.2137,0.1725,-0.0468,0.8961,0.1914,0.1773,0.2084,-0.169,0.4294,0.1218,0.0727,0.0657,-0.1491,0.3652,0.0679,0.077,0.0747,-0.0594,0.2237,0.0632,0.0902,0.0793,-0.169,0.4294,0.0886
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26346.3,3423,0.896,23.6996,17.4845,0.9742,1,6.0305,5.1501,188.2062,48.797,0.9932,1,16.0195,15.1031,0.1259,0.451,0.4497,0.0796,0.7471,0.1137,0.1209,0.1222,-0.0276,0.4328,0.0838,0.1084,0.1053,-0.0174,0.3022,0.0794,0.1623,0.1372,-0.0276,0.7471,0.1404,0.1834,0.2017,-0.1192,0.3729,0.0764,0.0512,0.0526,-0.0865,0.2934,0.0403,0.0402,0.0414,-0.0366,0.1026,0.0319,0.0677,0.0576,-0.1192,0.3729,0.0638
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25765.1,2963.4,0.8948,13.5541,13.1792,0.9806,1,4.3356,4.0345,156.735,44.5,0.9946,1,14.3351,13.9938,0.0865,0.4232,0.4348,0.2111,0.6405,0.1015,0.1528,0.1493,-0.0004,0.5068,0.0856,0.1272,0.1319,0,0.3751,0.0893,0.1762,0.156,-0.0004,0.6405,0.1156,0.1875,0.1931,0.0435,0.2901,0.0483,0.0673,0.0642,-0.0304,0.2623,0.041,0.0532,0.0529,-0.0036,0.1557,0.0395,0.0777,0.0677,-0.0304,0.2901,0.0536
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25555.1,2766.1,0.8944,18.6933,15.6553,0.9585,1,5.6168,4.2231,174.1494,46.9716,0.9919,1,15.5928,14.1521,0.1073,0.4712,0.4516,0.2014,0.8639,0.135,0.109,0.0701,-0.0186,0.7048,0.1251,0.1695,0.1241,-0.0033,0.6046,0.1617,0.1481,0.0925,-0.0186,0.8639,0.169,0.1417,0.1453,0.0128,0.2679,0.0463,0.0455,0.0317,-0.0356,0.2198,0.0479,0.0639,0.0601,-0.0116,0.2084,0.0527,0.0559,0.0417,-0.0356,0.2679,0.0563
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23435.8,2357.8,0.8934,45.1569,24.3095,0.9602,1,8.7168,6.8239,243.6598,55.6261,0.9895,1,18.705,16.7333,0.1853,0.2532,0.2354,0,0.5349,0.1034,0.0739,0.0701,-0.0325,0.2827,0.058,0.0739,0.0793,-0.0267,0.1894,0.051,0.1068,0.0878,-0.0325,0.5349,0.0976,0.0751,0.0793,-0.0965,0.2162,0.0504,0.0428,0.0386,-0.0608,0.2233,0.0369,0.0431,0.0432,-0.0426,0.1353,0.0344,0.0487,0.0449,-0.0965,0.2233,0.0417
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25438.7,2738.8,0.8888,14.0623,13.6674,0.946,1,4.9191,3.6494,159.6226,44.9856,0.9912,1,14.9167,13.5954,0.0881,0.4804,0.4874,0.0515,0.8041,0.1368,0.092,0.071,-0.0681,0.6013,0.0996,0.0788,0.0627,-0.0218,0.2923,0.0691,0.1263,0.083,-0.0681,0.8041,0.1511,0.1124,0.1453,-0.1845,0.3564,0.1203,0.0404,0.0318,-0.1369,0.2898,0.0507,0.0385,0.0323,-0.0388,0.1457,0.037,0.0467,0.0343,-0.1845,0.3564,0.0635
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25857.9,2945.7,0.887,20.3519,16.4227,0.9483,1,5.9685,4.2853,179.6898,47.7461,0.9905,1,15.9663,14.2124,0.1133,0.5778,0.5671,0.213,0.9281,0.1172,0.1316,0.1026,-0.0163,0.6847,0.1214,0.1321,0.1174,0,0.4894,0.0958,0.1815,0.1209,-0.0163,0.9281,0.1855,0.2412,0.2684,0.0469,0.353,0.0736,0.0887,0.0873,-0.0499,0.3035,0.0586,0.0808,0.0774,-0.017,0.241,0.0492,0.1057,0.0952,-0.0499,0.353,0.0772
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24755.4,2642.5,0.8855,76.6417,36.9315,0.7061,0.9885,15.8695,5.8982,338.323,68.2246,0.9134,0.9978,25.8378,15.8669,0.2265,0.2119,0.1957,-0.0057,0.6743,0.1172,0.1174,0.1135,-0.0007,0.3623,0.0435,0.1084,0.1104,0,0.2193,0.0322,0.1389,0.1202,-0.0057,0.6743,0.0784,0.0622,0.0563,-0.0348,0.2318,0.0409,0.052,0.05,-0.0182,0.1837,0.0233,0.0504,0.0505,0,0.107,0.0188,0.0543,0.0509,-0.0348,0.2318,0.0286
Simon_Kalteis_V19-18;#286;Ebene B - 2021-01-29 13.16.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25762.5,3001.5,0.8852,12.2048,13.1013,0.8935,1,4.8639,3.2635,155.1001,44.4305,0.9873,1,14.8558,13.243,0.0787,0.495,0.5078,0.1478,0.7773,0.13,0.1336,0.1184,0,0.5917,0.0937,0.1294,0.1096,0,0.3845,0.091,0.1616,0.1263,0,0.7773,0.137,0.1721,0.1924,0.0044,0.2938,0.0661,0.0825,0.0824,-0.0334,0.2763,0.0491,0.0766,0.0741,0,0.247,0.0499,0.0895,0.0867,-0.0334,0.2938,0.056
