Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8342.1,3244.7,0.9128,32.4585,20.4388,0.9764,1,6.921,6.2967,211.7451,51.7585,0.9933,1,16.8935,16.2296,0.1533,0.7046,0.7001,0.1599,1.4472,0.1962,0.1326,0.0587,-0.1346,0.9264,0.1892,0.1447,0.0785,-0.1195,0.7681,0.1803,0.2204,0.1078,-0.1346,1.4472,0.2805,0.4133,0.4944,-0.2477,0.7689,0.2163,0.141,0.1286,-0.1291,0.654,0.1308,0.1442,0.1587,-0.1271,0.5795,0.1237,0.1828,0.1536,-0.2477,0.7689,0.1769
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8723.9,3699.1,0.8968,22.3124,17.1789,0.9501,1,6.1769,4.765,185.2269,48.4854,0.9901,1,16.1729,14.7047,0.1205,0.5129,0.51,0.1322,0.8853,0.1423,0.0745,0.0333,-0.1172,0.5654,0.1078,0.0839,0.0184,-0.0606,0.5651,0.1268,0.1278,0.0528,-0.1172,0.8853,0.1821,0.309,0.3503,-0.0422,0.5511,0.1176,0.1401,0.1365,-0.0747,0.5104,0.1057,0.1012,0.0764,-0.0696,0.3272,0.0944,0.1606,0.1517,-0.0747,0.5511,0.1206
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8437.2,3353.2,0.8947,31.9389,20.4342,0.9612,1,6.9648,6.067,211.178,51.7517,0.9909,1,16.9532,16.0174,0.1512,0.3497,0.3323,-0.025,1.1078,0.2167,0.1002,0.0677,-0.1431,0.7256,0.1288,0.1314,0.0711,-0.0644,0.6897,0.1587,0.138,0.0942,-0.1431,1.1078,0.1708,0.2541,0.2863,-0.0877,0.5068,0.13,0.1115,0.1004,-0.2025,0.5117,0.0996,0.1017,0.0836,-0.1137,0.4122,0.0957,0.1331,0.115,-0.2025,0.5117,0.1166
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8414.1,3273,0.8902,15.6692,14.3435,0.9571,1,5.097,3.9876,164.5272,45.66,0.9917,1,15.0889,13.9199,0.0952,0.2648,0.2597,0.0336,0.4776,0.0875,0.0475,0.0266,-0.1507,0.4603,0.0742,0.0558,0.0322,-0.0492,0.4603,0.0825,0.0681,0.0351,-0.1507,0.4776,0.0988,0.1277,0.155,-0.1108,0.3141,0.0843,0.059,0.0484,-0.1588,0.4186,0.0626,0.044,0.0328,-0.1024,0.2983,0.0616,0.0655,0.0525,-0.1588,0.4186,0.068
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8261.4,3179.5,0.887,12.8215,12.8895,0.9698,1,4.2837,3.9894,154.4801,44.202,0.9936,1,14.2732,13.8894,0.083,0.6196,0.621,0.0335,1.3355,0.2147,0.059,0.0083,-0.1307,0.8453,0.104,0.0407,0.0008,-0.0853,0.5529,0.1017,0.1061,0.017,-0.1307,1.3355,0.1948,0.2888,0.3885,-0.2863,0.6708,0.2228,0.0684,0.0353,-0.2284,0.6434,0.0933,0.0659,0.0301,-0.1668,0.3745,0.0889,0.0869,0.0437,-0.2863,0.6708,0.126
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7856.3,2996.1,0.8845,17.5785,15.1695,0.9599,1,5.1934,4.4579,170.5721,46.4792,0.9922,1,15.1872,14.4207,0.1031,0.6741,0.6893,0.1179,1.3443,0.226,0.1045,0.054,-0.0422,1.0485,0.1547,0.1393,0.0575,-0.0396,0.9254,0.2139,0.1634,0.0719,-0.0422,1.3443,0.2383,0.3588,0.37,0.0069,0.6787,0.1376,0.0982,0.0953,-0.0771,0.5698,0.0801,0.1091,0.0924,-0.0176,0.4981,0.1027,0.1252,0.1054,-0.0771,0.6787,0.1183
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8328.5,3330.9,0.8839,14.1062,13.5621,0.9637,1,4.7086,3.7814,159.1755,44.8782,0.9931,1,14.6887,13.7232,0.0886,0.3886,0.3681,0.0867,0.9445,0.1624,0.0763,0.0457,-0.1258,0.5837,0.1037,0.075,0.0389,-0.0568,0.4816,0.103,0.1037,0.0584,-0.1258,0.9445,0.1412,0.2068,0.2465,-0.218,0.4862,0.1616,0.0918,0.0837,-0.144,0.3984,0.0846,0.0913,0.0665,-0.0535,0.3056,0.0913,0.1019,0.092,-0.218,0.4862,0.0993
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7247.3,2818.6,0.8829,31.9849,22.4758,0.7957,0.9798,8.9134,4.6057,221.3384,53.7704,0.962,0.9979,18.9021,14.5487,0.1445,0.2113,0.2138,0.0019,0.4321,0.0685,0.0339,0.0092,-0.0475,0.3769,0.0629,0.0429,0.0133,-0.0248,0.3297,0.0658,0.0597,0.0154,-0.0475,0.4321,0.0892,0.1493,0.1513,0.0254,0.2493,0.0372,0.087,0.0874,-0.0127,0.3148,0.0512,0.0878,0.0897,0,0.2327,0.0546,0.096,0.0975,-0.0127,0.3148,0.0541
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7693.1,3020.5,0.8828,14.063,13.585,0.9576,1,4.7217,3.9357,159.0132,44.88,0.9921,1,14.6894,13.902,0.0884,0.3132,0.3129,0.128,0.5315,0.0887,0.1087,0.1056,-0.0676,0.475,0.076,0.0738,0.0628,-0.0613,0.2888,0.0728,0.1267,0.1166,-0.0676,0.5315,0.0965,0.1946,0.2014,0.0226,0.2918,0.0566,0.123,0.1204,-0.0125,0.3625,0.0543,0.1137,0.119,0,0.2202,0.0497,0.1293,0.1255,-0.0125,0.3625,0.0582
Simon_Kalteis_V19-18;#296;Ebene E - 2021-01-29 19.31.42.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8023.6,3234.2,0.8819,16.5715,14.6382,0.9718,1,4.938,4.1728,167.0816,45.9606,0.994,1,14.9278,14.1154,0.0992,0.5203,0.5775,0.0376,0.8105,0.1635,0.081,0.0446,-0.0811,0.7158,0.1205,0.0709,0.0417,-0.0337,0.2762,0.0811,0.1247,0.0556,-0.0811,0.8105,0.1817,0.3611,0.3865,0.046,0.5385,0.0998,0.1571,0.1663,-0.0312,0.395,0.0831,0.1318,0.1405,0,0.2675,0.0744,0.1774,0.1782,-0.0312,0.5385,0.1046
