Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23458.9,1639.2,0.9147,34.7908,21.1285,0.9793,1,7.1131,6.3951,217.3964,52.4456,0.9932,1,17.1078,16.3606,0.16,0.5968,0.6085,0.2186,1.0299,0.1276,0.0789,0.0395,-0.0179,0.5304,0.0962,0.113,0.0647,-0.0015,0.4802,0.1254,0.1624,0.0657,-0.0179,1.0299,0.2159,0.1866,0.207,-0.0567,0.3077,0.0778,0.0417,0.0218,-0.05,0.2617,0.0513,0.0516,0.0435,-0.0021,0.1951,0.0455,0.065,0.0328,-0.0567,0.3077,0.0776
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22273,1902.9,0.9056,27.2533,19.0863,0.9401,1,7.0553,4.9093,199.8401,50.4058,0.9884,1,17.0525,14.8818,0.1364,0.306,0.2924,0.0782,0.6895,0.0954,0.1151,0.0995,-0.0038,0.4561,0.0867,0.1238,0.1104,0,0.4325,0.1016,0.1411,0.1165,-0.0038,0.6895,0.1097,0.0961,0.0986,-0.042,0.1925,0.0313,0.0733,0.0755,-0.0579,0.197,0.037,0.0767,0.0789,0,0.1578,0.0402,0.0764,0.0791,-0.0579,0.197,0.0371
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27735.1,2108.2,0.905,17.74,15.256,0.9578,1,5.249,4.6627,171.0895,46.5618,0.9917,1,15.2402,14.5862,0.1037,0.4684,0.4712,0.2147,0.629,0.081,0.1217,0.1127,-0.0191,0.5303,0.1034,0.1096,0.0983,-0.0018,0.3745,0.1018,0.1579,0.1286,-0.0191,0.629,0.1465,0.1982,0.2162,0.0093,0.3022,0.0517,0.0961,0.1029,-0.0636,0.2757,0.0587,0.0743,0.0888,-0.0552,0.2209,0.0617,0.1067,0.108,-0.0636,0.3022,0.0659
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26401.4,1815,0.9016,21.8293,16.8203,0.9696,1,5.8079,4.7796,183.0121,48.1298,0.9928,1,15.7983,14.7297,0.1193,0.4732,0.4841,0.1215,0.7589,0.1278,0.0897,0.0791,-0.0576,0.5043,0.074,0.0817,0.0657,-0.0082,0.2446,0.0667,0.1355,0.0934,-0.0576,0.7589,0.1492,0.2088,0.2404,-0.0883,0.3742,0.1092,0.0883,0.0928,-0.0812,0.3644,0.0564,0.0778,0.0759,-0.0034,0.2399,0.0545,0.1027,0.0982,-0.0883,0.3742,0.0758
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21660.2,2082,0.9003,10.997,11.9608,0.966,1,3.9397,3.5794,148.0411,43.2729,0.9935,1,13.9254,13.5177,0.0743,0.3788,0.3895,0.1779,0.579,0.0946,0.1376,0.1365,-0.0148,0.4816,0.0934,0.1358,0.1458,-0.0148,0.3415,0.0948,0.1555,0.1472,-0.0148,0.579,0.1129,0.1396,0.1591,-0.0623,0.225,0.0567,0.0753,0.0802,-0.0788,0.1951,0.0455,0.0762,0.0828,-0.0035,0.1951,0.0483,0.08,0.0829,-0.0788,0.225,0.0494
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21642.1,2006.7,0.8951,22.7137,17.3126,0.9523,1,6.1071,4.7528,186.339,48.618,0.9906,1,16.0675,14.6972,0.1219,0.5487,0.57,0.136,0.8148,0.1346,0.1123,0.0973,-0.0024,0.6369,0.0988,0.0852,0.0812,0,0.2788,0.0681,0.1655,0.1122,-0.0024,0.8148,0.1766,0.2268,0.2319,0.0762,0.3228,0.0483,0.0863,0.0819,-0.0093,0.246,0.0608,0.0577,0.0606,-0.0062,0.1575,0.0404,0.1034,0.0979,-0.0093,0.3228,0.0752
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,28064.2,2276.9,0.8937,28.9298,19.2468,0.9814,1,6.4746,5.7908,202.3542,50.5705,0.9943,1,16.4716,15.7397,0.143,0.281,0.2662,0.0913,0.5894,0.0893,0.1141,0.0662,-0.0408,0.6347,0.1272,0.0855,0.014,-0.0124,0.6297,0.1332,0.1381,0.0916,-0.0408,0.6347,0.1358,0.0851,0.0876,-0.1022,0.1922,0.0519,0.0417,0.017,-0.0419,0.265,0.0526,0.0312,0.0077,-0.0367,0.2538,0.0542,0.0479,0.0257,-0.1022,0.265,0.0546
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24367.4,1649.6,0.8924,9.8035,11.3187,0.9616,1,3.8181,3.3849,143.7672,42.6424,0.9935,1,13.8085,13.2984,0.0682,0.5619,0.5993,0.0452,0.9213,0.1748,0.098,0.0571,-0.0109,0.4586,0.1038,0.1024,0.0861,-0.0062,0.3759,0.0977,0.1299,0.0752,-0.0109,0.9213,0.161,0.0949,0.1262,-0.1838,0.2881,0.1267,0.0606,0.0441,-0.0695,0.2576,0.0577,0.0672,0.0597,-0.0075,0.1707,0.0548,0.0629,0.0458,-0.1838,0.2881,0.0654
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21803,2028.3,0.8893,18.4786,15.4721,0.97,1,5.2203,4.6247,173.0689,46.7935,0.9932,1,15.213,14.5891,0.1068,0.3531,0.3553,0.1114,0.59,0.0804,0.1226,0.1186,-0.0071,0.426,0.0712,0.1076,0.1043,-0.0024,0.3131,0.0767,0.1475,0.1289,-0.0071,0.59,0.1017,0.1423,0.1587,-0.0716,0.2295,0.0625,0.0828,0.085,-0.0836,0.2093,0.043,0.0723,0.0759,-0.0104,0.1826,0.0432,0.0892,0.0889,-0.0836,0.2295,0.0492
V19-18;#287;Ebene D - 2021-01-29 13.32.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21331.4,2176.1,0.8859,43.4323,28.3913,0.6771,0.9787,12.1603,4.5371,261.9038,59.6222,0.9258,0.9972,22.1428,14.4971,0.1658,0.2129,0.2042,0.0673,0.3995,0.0629,0.1186,0.1092,0.0164,0.5391,0.0618,0.1065,0.0855,0.0211,0.3387,0.0662,0.1343,0.1213,0.0164,0.5391,0.0713,0.0931,0.0827,0.0284,0.2002,0.038,0.0933,0.0918,0.013,0.2045,0.0307,0.0972,0.0889,0.033,0.1925,0.0346,0.0932,0.0906,0.013,0.2045,0.0321
