Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,38495.8,4468,0.9306,35.7834,21.4915,0.9735,1,7.4437,6.2025,220.2471,52.8062,0.9925,1,17.437,16.1665,0.1625,0.5621,0.5894,0.0067,1.0654,0.1857,0.0615,0.0276,-0.0235,0.5472,0.0756,0.0832,0.0451,-0.0033,0.3652,0.0975,0.1434,0.0499,-0.0235,1.0654,0.2114,0.2639,0.2975,-0.0787,0.4696,0.1149,0.0848,0.0817,-0.0731,0.3033,0.0659,0.0972,0.1115,0,0.3033,0.0718,0.1141,0.1011,-0.0787,0.4696,0.1009
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35843.9,3993.6,0.9214,23.7719,17.5587,0.9689,1,6.0733,5.1241,188.8592,48.8844,0.9931,1,16.0735,15.0878,0.1259,0.5053,0.5351,0.0856,0.7285,0.1249,0.0439,0.0184,-0.0303,0.6189,0.0639,0.0433,0.0144,-0.0163,0.6189,0.0964,0.1015,0.0248,-0.0303,0.7285,0.1696,0.2957,0.3007,0.1982,0.3927,0.0311,0.0931,0.0849,-0.0212,0.3307,0.0838,0.0653,0.0689,0,0.1789,0.0495,0.1184,0.103,-0.0212,0.3927,0.1037
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36711.2,4230.9,0.9144,12.6829,12.8656,0.9629,1,4.3257,3.7489,154.3916,44.194,0.9934,1,14.3238,13.6885,0.0822,0.3399,0.3421,0.1711,0.4778,0.0726,0.1303,0.1231,-0.0069,0.425,0.0832,0.117,0.1076,-0.0069,0.4074,0.0968,0.1474,0.1301,-0.0069,0.4778,0.1004,0.2127,0.2179,0.0873,0.2962,0.0434,0.1162,0.1245,-0.0162,0.2444,0.051,0.116,0.1284,-0.0123,0.2273,0.0555,0.1241,0.129,-0.0162,0.2962,0.0569
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36578.1,4246.9,0.9045,61.9258,28.3419,0.9688,0.9982,9.685,8.4304,280.6714,59.6447,0.9914,1,19.6691,18.3845,0.2207,0.225,0.1951,0.0498,0.5818,0.0987,0.0439,0.0119,-0.0331,0.4872,0.0663,0.0415,0.0134,-0.0331,0.3248,0.0643,0.0839,0.037,-0.0331,0.5818,0.1059,0.1375,0.134,-0.0148,0.2637,0.0396,0.0422,0.0271,-0.0398,0.2389,0.0465,0.0527,0.0468,-0.0181,0.2283,0.0552,0.0632,0.0546,-0.0398,0.2637,0.0599
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35411.7,3371.9,0.9012,22.1097,17.0068,0.9606,1,5.8788,4.9988,184.2329,48.3149,0.9918,1,15.8638,14.9284,0.12,0.5942,0.6193,0.1597,0.946,0.1385,0.0881,0.0504,-0.0649,0.6516,0.1119,0.0726,0.0461,-0.0175,0.5684,0.0898,0.1488,0.0687,-0.0649,0.946,0.2009,0.2638,0.2826,0.0257,0.4326,0.0733,0.1162,0.1057,-0.0517,0.4056,0.0802,0.0962,0.0858,-0.0091,0.2919,0.0708,0.134,0.1228,-0.0517,0.4326,0.0927
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,40736.5,3961.2,0.9011,19.2337,15.7433,0.9752,1,5.2854,4.7204,175.2247,47.0653,0.994,1,15.284,14.6766,0.1098,0.4868,0.5143,0.1354,0.6541,0.1045,0.1334,0.0782,-0.0305,0.895,0.168,0.0745,0.0425,-0.0305,0.3935,0.0824,0.1721,0.0948,-0.0305,0.895,0.1962,0.2724,0.2785,0.1583,0.4161,0.0478,0.1755,0.1873,-0.001,0.3688,0.0802,0.1128,0.1212,0,0.3022,0.0779,0.1862,0.1957,-0.001,0.4161,0.0831
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,40738.2,4048,0.9004,24.3773,17.7058,0.9772,1,6.0167,5.1385,190.0858,49.0282,0.9937,1,16.0115,15.0918,0.1283,0.617,0.6436,0.1168,1.0305,0.1673,0.0736,0.0343,-0.0228,0.6251,0.1054,0.0565,0.0309,-0.015,0.4138,0.0808,0.1426,0.0502,-0.0228,1.0305,0.2145,0.3067,0.3262,0.0502,0.5373,0.1015,0.1416,0.1534,-0.0512,0.396,0.0837,0.1058,0.1177,-0.0202,0.2801,0.0769,0.1625,0.1672,-0.0512,0.5373,0.1022
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,41110.3,3703.6,0.8994,14.9086,13.8391,0.9782,1,4.565,4.259,161.3499,45.1647,0.994,1,14.5649,14.1599,0.0924,0.4113,0.4261,0.1199,0.7136,0.1457,0.1044,0.0475,-0.0379,0.5159,0.1151,0.1066,0.0535,-0.0182,0.4206,0.1107,0.133,0.062,-0.0379,0.7136,0.1482,0.156,0.1724,-0.0295,0.267,0.0592,0.1388,0.1518,-0.0314,0.2663,0.0681,0.1514,0.168,0,0.243,0.0581,0.1404,0.1546,-0.0314,0.267,0.0675
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35624.3,3534,0.8958,11.6926,12.3489,0.9635,1,4.2061,3.6578,150.4831,43.6484,0.9926,1,14.1912,13.6168,0.0777,0.3698,0.367,0.1584,0.5514,0.0824,0.0979,0.0887,-0.0304,0.4132,0.0832,0.0837,0.0652,-0.0034,0.3081,0.0826,0.1188,0.0986,-0.0304,0.5514,0.1102,0.1261,0.1379,-0.0512,0.2622,0.0614,0.0882,0.0948,-0.0514,0.2878,0.0626,0.0706,0.0819,-0.0332,0.2289,0.0611,0.0912,0.0977,-0.0514,0.2878,0.0633
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36232,4080.8,0.8953,12.3384,12.6625,0.967,1,4.2969,3.6688,153.0822,43.9957,0.9938,1,14.2924,13.6316,0.0806,0.4319,0.4293,0.2081,0.6306,0.0899,0.1894,0.1733,-0.0411,0.7715,0.1375,0.1426,0.0675,-0.041,0.6233,0.1604,0.2091,0.1886,-0.0411,0.7715,0.1497,0.2262,0.251,0.008,0.3908,0.0821,0.1362,0.1448,-0.0791,0.3614,0.0631,0.0907,0.0817,-0.0791,0.3032,0.0818,0.1435,0.1482,-0.0791,0.3908,0.0693
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36657.5,4295.8,0.8943,23.8769,17.5871,0.9701,1,6.1377,4.9781,188.7153,48.8825,0.9925,1,16.1317,14.8958,0.1265,0.6086,0.617,0.1761,1.0542,0.1647,0.1455,0.0634,-0.0425,0.7621,0.1767,0.1861,0.101,-0.0151,0.6923,0.218,0.2043,0.1007,-0.0425,1.0542,0.2334,0.2567,0.2506,0.0531,0.4719,0.0713,0.1343,0.1281,-0.0175,0.3966,0.0919,0.1355,0.1184,0,0.3966,0.1233,0.1498,0.1464,-0.0175,0.4719,0.0984
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,41268.2,3838,0.8943,30.4545,19.9116,0.9653,1,6.7665,5.7867,207.2575,51.2448,0.9918,1,16.7678,15.7319,0.147,0.6445,0.6385,0.2303,0.9173,0.123,0.0798,0.0448,-0.0493,0.7364,0.0984,0.0994,0.0662,-0.002,0.3903,0.099,0.1627,0.0611,-0.0493,0.9173,0.2246,0.3167,0.3592,-0.0615,0.464,0.1078,0.1346,0.1331,-0.03,0.4468,0.0728,0.1095,0.1076,-0.0262,0.27,0.07,0.1613,0.147,-0.0615,0.464,0.1019
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35851.7,3763.2,0.8941,11.7747,12.5138,0.9449,1,4.4494,3.412,151.6042,43.8301,0.9917,1,14.4377,13.3722,0.0777,0.399,0.4152,0.0848,0.6617,0.1571,0.0998,0.0408,-0.0339,0.7793,0.1346,0.0793,0.0168,-0.0205,0.7725,0.1507,0.1233,0.0556,-0.0339,0.7793,0.1585,0.2233,0.2389,0.0052,0.3518,0.0702,0.1198,0.1083,-0.0628,0.3531,0.1011,0.0961,0.0816,-0.0628,0.3291,0.0941,0.128,0.1241,-0.0628,0.3531,0.1028
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,39525.2,4367.2,0.8939,25.5778,18.1733,0.9732,1,6.2193,5.5015,193.5493,49.4881,0.9931,1,16.1908,15.4388,0.1321,0.5117,0.5361,-0.0439,0.887,0.1864,0.08,0.042,-0.0681,0.8103,0.1083,0.1072,0.0595,-0.0124,0.585,0.1313,0.1373,0.0589,-0.0681,0.887,0.1904,0.2266,0.2411,-0.0702,0.4838,0.111,0.0993,0.0913,-0.1184,0.3633,0.0735,0.1145,0.1132,-0.0352,0.3192,0.0692,0.1162,0.1033,-0.1184,0.4838,0.0905
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36769.5,4267.8,0.8927,11.8986,12.457,0.9636,1,4.2512,3.6594,151.4215,43.7726,0.9931,1,14.2388,13.5851,0.0786,0.3586,0.364,0.1497,0.5738,0.0794,0.0952,0.067,-0.0156,0.6105,0.1034,0.0727,0.0215,-0.0128,0.406,0.0945,0.116,0.0887,-0.0156,0.6105,0.124,0.2058,0.2204,0.0078,0.3328,0.0658,0.0843,0.0913,-0.0147,0.2807,0.0739,0.0763,0.0397,-0.0073,0.2752,0.0801,0.0939,0.1003,-0.0147,0.3328,0.0803
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,40646.5,4040.1,0.8925,15.351,14.1062,0.9695,1,4.7959,4.1115,163.1271,45.4258,0.9934,1,14.7956,14.0727,0.0941,0.4659,0.4952,0.0812,0.7218,0.1637,0.1023,0.0221,-0.0778,1.0371,0.1785,0.0566,0.0065,-0.0778,0.3741,0.0978,0.1365,0.0343,-0.0778,1.0371,0.2066,0.2093,0.2372,-0.002,0.443,0.1099,0.09,0.0721,-0.1296,0.4282,0.1007,0.0836,0.0108,-0.0291,0.3597,0.1084,0.1012,0.0829,-0.1296,0.443,0.1074
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35742.8,3691.8,0.8923,12.966,13.5943,0.8817,1,5.3834,3.088,157.9648,44.891,0.985,1,15.3662,13.0471,0.0821,0.5268,0.5721,0.0864,0.8283,0.1958,0.1203,0.0613,-0.0642,0.8508,0.1507,0.1336,0.0361,-0.0642,0.8508,0.2075,0.1538,0.0833,-0.0642,0.8508,0.1911,0.2653,0.2713,0.1364,0.4104,0.0644,0.1378,0.142,-0.0343,0.3848,0.1059,0.1126,0.1039,-0.0343,0.3416,0.1027,0.1483,0.1584,-0.0343,0.4104,0.1089
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36421.6,4004.3,0.8919,112.8371,39.969,0.8876,0.9978,15.3978,8.8903,389.8902,71.2881,0.9641,0.9997,25.3771,18.8812,0.2894,0.2139,0.1895,-0.0078,0.6726,0.1045,0.0486,0.0135,-0.1257,0.563,0.0819,0.0439,0.0061,-0.0404,0.563,0.0888,0.0965,0.0557,-0.1257,0.6726,0.1164,0.1663,0.1639,-0.0453,0.4435,0.0544,0.0858,0.0713,-0.1689,0.423,0.0873,0.0701,0.0425,-0.1464,0.2964,0.0818,0.1091,0.1137,-0.1689,0.4435,0.0872
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,37200.9,4329.2,0.891,18.0168,15.2175,0.9777,1,5.1452,4.6055,171.3013,46.5338,0.9941,1,15.1397,14.5552,0.1052,0.3688,0.3466,-0.0014,0.9582,0.2095,0.0399,0,-0.1112,0.6021,0.1026,0.0338,0,-0.048,0.4751,0.0972,0.0745,0,-0.1112,0.9582,0.1555,0.1201,0.2002,-0.3714,0.4477,0.2278,0.0425,0,-0.2353,0.4263,0.0998,0.0407,0,-0.1555,0.308,0.0943,0.0506,0,-0.3714,0.4477,0.1221
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,39459,4351.3,0.8903,15.5795,14.204,0.9704,1,4.6743,4.3057,163.931,45.5239,0.994,1,14.669,14.2653,0.095,0.3641,0.3313,0.1072,0.728,0.1238,0.1169,0.0924,-0.0226,0.5027,0.1045,0.0903,0.0489,-0.0194,0.3828,0.1004,0.1406,0.1083,-0.0226,0.728,0.1289,0.1827,0.1933,-0.0127,0.3508,0.0863,0.0986,0.0984,-0.0375,0.2865,0.0554,0.0861,0.0872,-0.0234,0.2378,0.0723,0.1067,0.1033,-0.0375,0.3508,0.064
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,40875.8,3916.1,0.8893,14.6327,14.015,0.9362,1,5.0462,3.8291,162.0233,45.3408,0.9904,1,15.0453,13.798,0.0903,0.5804,0.6278,0.0538,0.9144,0.158,0.156,0.0622,-0.0207,1.0114,0.2088,0.1389,0.0565,-0.009,0.8526,0.1873,0.1939,0.0878,-0.0207,1.0114,0.2379,0.2385,0.2412,-0.1096,0.3813,0.0795,0.1102,0.0977,-0.0667,0.3728,0.0993,0.1138,0.1068,-0.0667,0.3303,0.0941,0.1216,0.1152,-0.1096,0.3813,0.1043
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,39292.4,4386.3,0.8886,13.6057,13.2934,0.9675,1,4.4885,3.9566,157.3692,44.6179,0.9934,1,14.4741,13.9209,0.0864,0.4685,0.4557,0.0819,0.9044,0.1647,0.0868,0.0515,-0.0111,0.972,0.1231,0.0818,0.0488,-0.0039,0.7124,0.1214,0.12,0.0592,-0.0111,0.972,0.1666,0.1418,0.1723,-0.2837,0.3065,0.1041,0.0634,0.0573,-0.2189,0.3729,0.0583,0.0762,0.0682,0,0.3164,0.0598,0.0702,0.0606,-0.2837,0.3729,0.0673
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35921.9,3816.2,0.8885,11.5179,12.3239,0.953,1,4.3782,3.3768,150.5078,43.6493,0.9927,1,14.3676,13.3371,0.0765,0.4443,0.4542,-0.0168,0.8622,0.1929,0.0557,0.0105,-0.0257,0.6374,0.1103,0.0194,0.0074,-0.0122,0.1819,0.0347,0.0856,0.0127,-0.0257,0.8622,0.1575,0.1651,0.1821,-0.0257,0.3484,0.0812,0.0429,0.0192,-0.0971,0.2614,0.0544,0.0415,0.0198,-0.0088,0.1699,0.0493,0.0523,0.0266,-0.0971,0.3484,0.0656
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,40534.3,4065.3,0.8885,13.413,13.3261,0.9491,1,4.5582,3.9292,157.4286,44.6541,0.9921,1,14.548,13.8976,0.0852,0.5468,0.5252,0.0552,1.1808,0.2593,0.0437,0,-0.1226,0.4612,0.0822,0.046,0.0013,-0.0172,0.2977,0.0837,0.0864,0.0019,-0.1226,1.1808,0.1777,0.1254,0.1595,-0.2286,0.6142,0.1852,0.0499,0.0027,-0.1148,0.6444,0.0824,0.0584,0.0039,-0.0122,0.3065,0.0837,0.0564,0.0028,-0.2286,0.6444,0.0978
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36831,4279,0.8881,14.0535,13.6812,0.9435,1,4.9562,3.6251,159.5238,44.9848,0.9906,1,14.9296,13.5409,0.0881,0.5482,0.5607,0.182,0.7831,0.1424,0.1263,0.0868,-0.028,0.6372,0.1319,0.0505,0.0201,0,0.2415,0.0623,0.1635,0.0993,-0.028,0.7831,0.1788,0.3034,0.3116,0.1617,0.424,0.0524,0.1527,0.1596,-0.0825,0.3775,0.0965,0.0527,0.0429,0,0.1625,0.0518,0.166,0.1704,-0.0825,0.424,0.1028
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,39306.9,4367.6,0.8867,15.7788,14.4955,0.9437,1,5.2523,4.0643,165.3931,45.8031,0.9907,1,15.2433,14.0254,0.0954,0.5029,0.5539,0.0583,0.7297,0.1412,0.1084,0.0406,-0.0331,0.7281,0.1637,0.1086,0.029,-0.0237,0.6561,0.1733,0.1464,0.0537,-0.0331,0.7297,0.1992,0.2717,0.2948,0.0427,0.4168,0.0775,0.1521,0.1694,-0.0993,0.4074,0.0912,0.1261,0.1368,-0.082,0.4,0.1029,0.1636,0.1767,-0.0993,0.4168,0.0966
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36161.6,4063.4,0.8865,10.3041,11.6338,0.9567,1,4.0265,3.4149,145.6033,42.9336,0.9926,1,14.0045,13.3282,0.0708,0.6111,0.5988,0.0522,1.2173,0.2401,0.0553,0.014,-0.0263,0.6115,0.093,0.0792,0.0413,-0.0127,0.5723,0.1118,0.0944,0.0182,-0.0263,1.2173,0.1797,0.1509,0.198,-0.2195,0.4246,0.1856,0.0586,0.039,-0.1328,0.346,0.0689,0.0811,0.0535,-0.063,0.346,0.0857,0.0651,0.0412,-0.2195,0.4246,0.0859
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,37900.6,4383.3,0.8853,9.749,11.3277,0.9547,1,3.9331,3.2373,143.6632,42.6413,0.9929,1,13.9282,13.1691,0.0678,0.639,0.6643,0.0792,1.0862,0.2445,0.0864,0.055,-0.0561,0.5028,0.0963,0.0822,0.0475,-0.0295,0.3586,0.0928,0.123,0.0624,-0.0561,1.0862,0.1775,0.1615,0.1561,-0.2902,0.4125,0.1686,0.1314,0.1383,-0.0695,0.3901,0.0848,0.1174,0.1068,-0.0337,0.2777,0.0868,0.1334,0.1388,-0.2902,0.4125,0.0929
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,40163.2,4219.2,0.8848,16.8661,14.7438,0.975,1,5.0774,4.3824,167.7938,46.0641,0.9937,1,15.0674,14.3099,0.1005,0.3218,0.319,0.203,0.4875,0.0605,0.1706,0.1693,0.0227,0.3838,0.057,0.179,0.1724,0.0363,0.3838,0.0748,0.1858,0.1754,0.0227,0.4875,0.0732,0.2114,0.2222,0.0748,0.2747,0.0361,0.1561,0.1584,0.0382,0.2466,0.0309,0.1479,0.156,0.0382,0.2466,0.0403,0.1616,0.1618,0.0382,0.2747,0.0356
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,38294,4493,0.8839,10.3573,11.6425,0.9602,1,3.9329,3.5723,145.8722,42.9599,0.9932,1,13.919,13.5292,0.071,0.4848,0.5237,0.0195,0.775,0.2065,0.1231,0.0636,-0.018,0.899,0.1735,0.1614,0.0748,-0.006,0.8755,0.2384,0.149,0.0707,-0.018,0.899,0.1992,0.184,0.1812,0.0679,0.3118,0.0638,0.1493,0.1433,0.0076,0.4497,0.0713,0.1604,0.1459,0.0076,0.4497,0.0972,0.1518,0.1448,0.0076,0.4497,0.0713
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,37714.6,4420.6,0.8836,33.0901,21.0017,0.9428,1,7.6302,5.7456,215.1885,52.3222,0.9878,1,17.6247,15.696,0.1538,0.2583,0.2248,0.0244,0.6234,0.1373,0.0642,0.0019,-0.047,0.5989,0.1155,0.0501,0.0006,-0.0431,0.421,0.0951,0.094,0.0099,-0.047,0.6234,0.1381,0.1713,0.1824,-0.1014,0.294,0.0548,0.0287,0.0019,-0.0967,0.2596,0.052,0.0338,0.0009,-0.0741,0.2426,0.0609,0.0506,0.0086,-0.1014,0.294,0.0735
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35469,3336.2,0.8835,12.0679,12.5085,0.9692,1,4.2682,3.5308,151.8373,43.8183,0.9937,1,14.2601,13.4874,0.0795,0.4077,0.414,0.0592,0.7083,0.1546,0.1733,0.0948,-0.0629,0.9298,0.2103,0.1359,0.0862,-0.0487,0.8347,0.1719,0.1918,0.113,-0.0629,0.9298,0.2159,0.1441,0.1767,-0.1227,0.2975,0.1056,0.1401,0.1465,-0.1023,0.4294,0.0969,0.1432,0.1667,-0.0871,0.3753,0.0898,0.1405,0.1493,-0.1227,0.4294,0.0976
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35869,3774.8,0.8825,26.8594,18.8723,0.9477,1,6.566,5.2663,198.4167,50.1882,0.9899,1,16.5534,15.2664,0.1354,0.3839,0.4129,0.0132,0.697,0.1532,0.0529,0.0078,-0.0303,0.9625,0.0996,0.0569,0.0243,-0.0091,0.3287,0.0773,0.0981,0.0155,-0.0303,0.9625,0.1571,0.1931,0.2025,0.0329,0.2749,0.0471,0.0624,0.0155,-0.0577,0.3165,0.0779,0.0677,0.0395,-0.0577,0.2423,0.0751,0.0803,0.0404,-0.0577,0.3165,0.0869
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,41017.2,3797.2,0.8822,8.51,10.6961,0.9347,1,3.7905,2.8793,139.1268,41.999,0.9912,1,13.7724,12.812,0.0612,0.5021,0.528,0.0351,0.8469,0.1984,0.1784,0.1045,-0.0204,0.9993,0.2,0.1593,0.0866,-0.0017,0.6756,0.1845,0.1985,0.116,-0.0204,0.9993,0.2146,0.2025,0.2037,0.0396,0.3294,0.0694,0.1598,0.1674,-0.0725,0.4669,0.0754,0.1629,0.1722,0.0086,0.2591,0.0644,0.1625,0.1686,-0.0725,0.4669,0.0757
Simon_Kalteis_V19-18;#299;Ebene C - 2021-01-29 14.57.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,36182.6,4079.4,0.8822,15.103,14.027,0.9646,1,4.7314,4.3042,162.4417,45.3374,0.9931,1,14.7077,14.2232,0.093,0.5993,0.6164,0.0383,0.9848,0.1634,0.1053,0.0283,-0.0321,0.7993,0.1594,0.0637,0.0224,-0.0177,0.4302,0.0928,0.1514,0.0438,-0.0321,0.9848,0.215,0.2189,0.2924,-0.1568,0.45,0.1709,0.0999,0.0628,-0.0926,0.4637,0.1075,0.0797,0.0351,-0.0148,0.2852,0.0926,0.1111,0.0692,-0.1568,0.4637,0.12
